case_id,activity,enable_time,start_time,end_time,resource, priority, origin
188,Sequence A,2023-10-04 02:24:49.494900+02:00,2023-10-04 02:24:49.494900+02:00,2023-10-04 02:34:49.494900+02:00,Resource 1_1, HIGH, France
187,Sequence B,2023-10-04 02:24:49.494900+02:00,2023-10-04 02:24:49.494900+02:00,2023-10-04 02:34:49.494900+02:00,Resource 1_2, HIGH, France
186,Sequence C,2023-10-04 02:24:49.494900+02:00,2023-10-04 02:24:49.494900+02:00,2023-10-04 02:34:49.494900+02:00,Resource 1_3, HIGH, France
189,Sequence A,2023-10-04 02:34:49.494900+02:00,2023-10-04 02:34:49.494900+02:00,2023-10-04 02:44:49.494900+02:00,Resource 1_4, HIGH, France
188,Sequence B,2023-10-04 02:34:49.494900+02:00,2023-10-04 02:34:49.494900+02:00,2023-10-04 02:44:49.494900+02:00,Resource 1_0, HIGH, France
187,Sequence C,2023-10-04 02:34:49.494900+02:00,2023-10-04 02:34:49.494900+02:00,2023-10-04 02:44:49.494900+02:00,Resource 1_1, HIGH, France
190,Sequence A,2023-10-04 02:44:49.494900+02:00,2023-10-04 02:44:49.494900+02:00,2023-10-04 02:54:49.494900+02:00,Resource 1_2, HIGH, France
189,Sequence B,2023-10-04 02:44:49.494900+02:00,2023-10-04 02:44:49.494900+02:00,2023-10-04 02:54:49.494900+02:00,Resource 1_3, HIGH, France
188,Sequence C,2023-10-04 02:44:49.494900+02:00,2023-10-04 02:44:49.494900+02:00,2023-10-04 02:54:49.494900+02:00,Resource 1_4, HIGH, France
191,Sequence A,2023-10-04 02:54:49.494900+02:00,2023-10-04 02:54:49.494900+02:00,2023-10-04 03:04:49.494900+02:00,Resource 1_0, HIGH, France
190,Sequence B,2023-10-04 02:54:49.494900+02:00,2023-10-04 02:54:49.494900+02:00,2023-10-04 03:04:49.494900+02:00,Resource 1_1, HIGH, France
189,Sequence C,2023-10-04 02:54:49.494900+02:00,2023-10-04 02:54:49.494900+02:00,2023-10-04 03:04:49.494900+02:00,Resource 1_2, HIGH, France
192,Sequence A,2023-10-04 03:04:49.494900+02:00,2023-10-04 03:04:49.494900+02:00,2023-10-04 03:14:49.494900+02:00,Resource 1_3, HIGH, France
191,Sequence B,2023-10-04 03:04:49.494900+02:00,2023-10-04 03:04:49.494900+02:00,2023-10-04 03:14:49.494900+02:00,Resource 1_4, HIGH, France
190,Sequence C,2023-10-04 03:04:49.494900+02:00,2023-10-04 03:04:49.494900+02:00,2023-10-04 03:14:49.494900+02:00,Resource 1_0, HIGH, France
193,Sequence A,2023-10-04 03:14:49.494900+02:00,2023-10-04 03:14:49.494900+02:00,2023-10-04 03:24:49.494900+02:00,Resource 1_1, HIGH, France
192,Sequence B,2023-10-04 03:14:49.494900+02:00,2023-10-04 03:14:49.494900+02:00,2023-10-04 03:24:49.494900+02:00,Resource 1_2, HIGH, France
191,Sequence C,2023-10-04 03:14:49.494900+02:00,2023-10-04 03:14:49.494900+02:00,2023-10-04 03:24:49.494900+02:00,Resource 1_3, HIGH, France
194,Sequence A,2023-10-04 03:24:49.494900+02:00,2023-10-04 03:24:49.494900+02:00,2023-10-04 03:34:49.494900+02:00,Resource 1_4, HIGH, France
193,Sequence B,2023-10-04 03:24:49.494900+02:00,2023-10-04 03:24:49.494900+02:00,2023-10-04 03:34:49.494900+02:00,Resource 1_0, HIGH, France
192,Sequence C,2023-10-04 03:24:49.494900+02:00,2023-10-04 03:24:49.494900+02:00,2023-10-04 03:34:49.494900+02:00,Resource 1_1, HIGH, France
195,Sequence A,2023-10-04 03:34:49.494900+02:00,2023-10-04 03:34:49.494900+02:00,2023-10-04 03:44:49.494900+02:00,Resource 1_2, HIGH, France
194,Sequence B,2023-10-04 03:34:49.494900+02:00,2023-10-04 03:34:49.494900+02:00,2023-10-04 03:44:49.494900+02:00,Resource 1_3, HIGH, France
193,Sequence C,2023-10-04 03:34:49.494900+02:00,2023-10-04 03:34:49.494900+02:00,2023-10-04 03:44:49.494900+02:00,Resource 1_4, HIGH, France
196,Sequence A,2023-10-04 03:44:49.494900+02:00,2023-10-04 03:44:49.494900+02:00,2023-10-04 03:54:49.494900+02:00,Resource 1_0, HIGH, France
195,Sequence B,2023-10-04 03:44:49.494900+02:00,2023-10-04 03:44:49.494900+02:00,2023-10-04 03:54:49.494900+02:00,Resource 1_1, HIGH, France
194,Sequence C,2023-10-04 03:44:49.494900+02:00,2023-10-04 03:44:49.494900+02:00,2023-10-04 03:54:49.494900+02:00,Resource 1_2, HIGH, France
197,Sequence A,2023-10-04 03:54:49.494900+02:00,2023-10-04 03:54:49.494900+02:00,2023-10-04 04:04:49.494900+02:00,Resource 1_3, HIGH, France
196,Sequence B,2023-10-04 03:54:49.494900+02:00,2023-10-04 03:54:49.494900+02:00,2023-10-04 04:04:49.494900+02:00,Resource 1_4, HIGH, France
195,Sequence C,2023-10-04 03:54:49.494900+02:00,2023-10-04 03:54:49.494900+02:00,2023-10-04 04:04:49.494900+02:00,Resource 1_0, HIGH, France
198,Sequence A,2023-10-04 04:04:49.494900+02:00,2023-10-04 04:04:49.494900+02:00,2023-10-04 04:14:49.494900+02:00,Resource 1_1, HIGH, France
197,Sequence B,2023-10-04 04:04:49.494900+02:00,2023-10-04 04:04:49.494900+02:00,2023-10-04 04:14:49.494900+02:00,Resource 1_2, HIGH, France
196,Sequence C,2023-10-04 04:04:49.494900+02:00,2023-10-04 04:04:49.494900+02:00,2023-10-04 04:14:49.494900+02:00,Resource 1_3, HIGH, France
199,Sequence A,2023-10-04 04:14:49.494900+02:00,2023-10-04 04:14:49.494900+02:00,2023-10-04 04:24:49.494900+02:00,Resource 1_4, HIGH, France
198,Sequence B,2023-10-04 04:14:49.494900+02:00,2023-10-04 04:14:49.494900+02:00,2023-10-04 04:24:49.494900+02:00,Resource 1_0, HIGH, France
197,Sequence C,2023-10-04 04:14:49.494900+02:00,2023-10-04 04:14:49.494900+02:00,2023-10-04 04:24:49.494900+02:00,Resource 1_1, HIGH, France
200,Sequence A,2023-10-04 04:24:49.494900+02:00,2023-10-04 04:24:49.494900+02:00,2023-10-04 04:34:49.494900+02:00,Resource 1_2, HIGH, France
199,Sequence B,2023-10-04 04:24:49.494900+02:00,2023-10-04 04:24:49.494900+02:00,2023-10-04 04:34:49.494900+02:00,Resource 1_3, HIGH, France
198,Sequence C,2023-10-04 04:24:49.494900+02:00,2023-10-04 04:24:49.494900+02:00,2023-10-04 04:34:49.494900+02:00,Resource 1_4, HIGH, France
201,Sequence A,2023-10-04 04:34:49.494900+02:00,2023-10-04 04:34:49.494900+02:00,2023-10-04 04:44:49.494900+02:00,Resource 1_0, HIGH, France
200,Sequence B,2023-10-04 04:34:49.494900+02:00,2023-10-04 04:34:49.494900+02:00,2023-10-04 04:44:49.494900+02:00,Resource 1_1, HIGH, France
199,Sequence C,2023-10-04 04:34:49.494900+02:00,2023-10-04 04:34:49.494900+02:00,2023-10-04 04:44:49.494900+02:00,Resource 1_2, HIGH, France
202,Sequence A,2023-10-04 04:44:49.494900+02:00,2023-10-04 04:44:49.494900+02:00,2023-10-04 04:54:49.494900+02:00,Resource 1_3, HIGH, France
201,Sequence B,2023-10-04 04:44:49.494900+02:00,2023-10-04 04:44:49.494900+02:00,2023-10-04 04:54:49.494900+02:00,Resource 1_4, HIGH, France
200,Sequence C,2023-10-04 04:44:49.494900+02:00,2023-10-04 04:44:49.494900+02:00,2023-10-04 04:54:49.494900+02:00,Resource 1_0, HIGH, France
203,Sequence A,2023-10-04 04:54:49.494900+02:00,2023-10-04 04:54:49.494900+02:00,2023-10-04 05:04:49.494900+02:00,Resource 1_1, HIGH, France
202,Sequence B,2023-10-04 04:54:49.494900+02:00,2023-10-04 04:54:49.494900+02:00,2023-10-04 05:04:49.494900+02:00,Resource 1_2, HIGH, France
201,Sequence C,2023-10-04 04:54:49.494900+02:00,2023-10-04 04:54:49.494900+02:00,2023-10-04 05:04:49.494900+02:00,Resource 1_3, HIGH, France
204,Sequence A,2023-10-04 05:04:49.494900+02:00,2023-10-04 05:04:49.494900+02:00,2023-10-04 05:14:49.494900+02:00,Resource 1_4, HIGH, France
203,Sequence B,2023-10-04 05:04:49.494900+02:00,2023-10-04 05:04:49.494900+02:00,2023-10-04 05:14:49.494900+02:00,Resource 1_0, HIGH, France
202,Sequence C,2023-10-04 05:04:49.494900+02:00,2023-10-04 05:04:49.494900+02:00,2023-10-04 05:14:49.494900+02:00,Resource 1_1, HIGH, France
205,Sequence A,2023-10-04 05:14:49.494900+02:00,2023-10-04 05:14:49.494900+02:00,2023-10-04 05:24:49.494900+02:00,Resource 1_2, HIGH, France
204,Sequence B,2023-10-04 05:14:49.494900+02:00,2023-10-04 05:14:49.494900+02:00,2023-10-04 05:24:49.494900+02:00,Resource 1_3, HIGH, France
203,Sequence C,2023-10-04 05:14:49.494900+02:00,2023-10-04 05:14:49.494900+02:00,2023-10-04 05:24:49.494900+02:00,Resource 1_4, HIGH, France
206,Sequence A,2023-10-04 05:24:49.494900+02:00,2023-10-04 05:24:49.494900+02:00,2023-10-04 05:34:49.494900+02:00,Resource 1_0, HIGH, France
205,Sequence B,2023-10-04 05:24:49.494900+02:00,2023-10-04 05:24:49.494900+02:00,2023-10-04 05:34:49.494900+02:00,Resource 1_1, HIGH, France
204,Sequence C,2023-10-04 05:24:49.494900+02:00,2023-10-04 05:24:49.494900+02:00,2023-10-04 05:34:49.494900+02:00,Resource 1_2, HIGH, France
207,Sequence A,2023-10-04 05:34:49.494900+02:00,2023-10-04 05:34:49.494900+02:00,2023-10-04 05:44:49.494900+02:00,Resource 1_3, HIGH, France
206,Sequence B,2023-10-04 05:34:49.494900+02:00,2023-10-04 05:34:49.494900+02:00,2023-10-04 05:44:49.494900+02:00,Resource 1_4, HIGH, France
205,Sequence C,2023-10-04 05:34:49.494900+02:00,2023-10-04 05:34:49.494900+02:00,2023-10-04 05:44:49.494900+02:00,Resource 1_0, HIGH, France
208,Sequence A,2023-10-04 05:44:49.494900+02:00,2023-10-04 05:44:49.494900+02:00,2023-10-04 05:54:49.494900+02:00,Resource 1_1, HIGH, France
207,Sequence B,2023-10-04 05:44:49.494900+02:00,2023-10-04 05:44:49.494900+02:00,2023-10-04 05:54:49.494900+02:00,Resource 1_2, HIGH, France
206,Sequence C,2023-10-04 05:44:49.494900+02:00,2023-10-04 05:44:49.494900+02:00,2023-10-04 05:54:49.494900+02:00,Resource 1_3, HIGH, France
209,Sequence A,2023-10-04 05:54:49.494900+02:00,2023-10-04 05:54:49.494900+02:00,2023-10-04 06:04:49.494900+02:00,Resource 1_4, HIGH, France
208,Sequence B,2023-10-04 05:54:49.494900+02:00,2023-10-04 05:54:49.494900+02:00,2023-10-04 06:04:49.494900+02:00,Resource 1_0, HIGH, France
207,Sequence C,2023-10-04 05:54:49.494900+02:00,2023-10-04 05:54:49.494900+02:00,2023-10-04 06:04:49.494900+02:00,Resource 1_1, HIGH, France
210,Sequence A,2023-10-04 06:04:49.494900+02:00,2023-10-04 06:04:49.494900+02:00,2023-10-04 06:14:49.494900+02:00,Resource 1_2, HIGH, France
209,Sequence B,2023-10-04 06:04:49.494900+02:00,2023-10-04 06:04:49.494900+02:00,2023-10-04 06:14:49.494900+02:00,Resource 1_3, HIGH, France
208,Sequence C,2023-10-04 06:04:49.494900+02:00,2023-10-04 06:04:49.494900+02:00,2023-10-04 06:14:49.494900+02:00,Resource 1_4, HIGH, France
211,Sequence A,2023-10-04 06:14:49.494900+02:00,2023-10-04 06:14:49.494900+02:00,2023-10-04 06:24:49.494900+02:00,Resource 1_0, HIGH, France
210,Sequence B,2023-10-04 06:14:49.494900+02:00,2023-10-04 06:14:49.494900+02:00,2023-10-04 06:24:49.494900+02:00,Resource 1_1, HIGH, France
209,Sequence C,2023-10-04 06:14:49.494900+02:00,2023-10-04 06:14:49.494900+02:00,2023-10-04 06:24:49.494900+02:00,Resource 1_2, HIGH, France
212,Sequence A,2023-10-04 06:24:49.494900+02:00,2023-10-04 06:24:49.494900+02:00,2023-10-04 06:34:49.494900+02:00,Resource 1_3, HIGH, France
211,Sequence B,2023-10-04 06:24:49.494900+02:00,2023-10-04 06:24:49.494900+02:00,2023-10-04 06:34:49.494900+02:00,Resource 1_4, HIGH, France
210,Sequence C,2023-10-04 06:24:49.494900+02:00,2023-10-04 06:24:49.494900+02:00,2023-10-04 06:34:49.494900+02:00,Resource 1_0, HIGH, France
213,Sequence A,2023-10-04 06:34:49.494900+02:00,2023-10-04 06:34:49.494900+02:00,2023-10-04 06:44:49.494900+02:00,Resource 1_1, HIGH, France
212,Sequence B,2023-10-04 06:34:49.494900+02:00,2023-10-04 06:34:49.494900+02:00,2023-10-04 06:44:49.494900+02:00,Resource 1_2, HIGH, France
211,Sequence C,2023-10-04 06:34:49.494900+02:00,2023-10-04 06:34:49.494900+02:00,2023-10-04 06:44:49.494900+02:00,Resource 1_3, HIGH, France
214,Sequence A,2023-10-04 06:44:49.494900+02:00,2023-10-04 06:44:49.494900+02:00,2023-10-04 06:54:49.494900+02:00,Resource 1_4, HIGH, France
213,Sequence B,2023-10-04 06:44:49.494900+02:00,2023-10-04 06:44:49.494900+02:00,2023-10-04 06:54:49.494900+02:00,Resource 1_0, HIGH, France
212,Sequence C,2023-10-04 06:44:49.494900+02:00,2023-10-04 06:44:49.494900+02:00,2023-10-04 06:54:49.494900+02:00,Resource 1_1, HIGH, France
215,Sequence A,2023-10-04 06:54:49.494900+02:00,2023-10-04 06:54:49.494900+02:00,2023-10-04 07:04:49.494900+02:00,Resource 1_2, HIGH, France
214,Sequence B,2023-10-04 06:54:49.494900+02:00,2023-10-04 06:54:49.494900+02:00,2023-10-04 07:04:49.494900+02:00,Resource 1_3, HIGH, France
213,Sequence C,2023-10-04 06:54:49.494900+02:00,2023-10-04 06:54:49.494900+02:00,2023-10-04 07:04:49.494900+02:00,Resource 1_4, HIGH, France
216,Sequence A,2023-10-04 07:04:49.494900+02:00,2023-10-04 07:04:49.494900+02:00,2023-10-04 07:14:49.494900+02:00,Resource 1_0, HIGH, France
215,Sequence B,2023-10-04 07:04:49.494900+02:00,2023-10-04 07:04:49.494900+02:00,2023-10-04 07:14:49.494900+02:00,Resource 1_1, HIGH, France
214,Sequence C,2023-10-04 07:04:49.494900+02:00,2023-10-04 07:04:49.494900+02:00,2023-10-04 07:14:49.494900+02:00,Resource 1_2, HIGH, France
217,Sequence A,2023-10-04 07:14:49.494900+02:00,2023-10-04 07:14:49.494900+02:00,2023-10-04 07:24:49.494900+02:00,Resource 1_3, HIGH, France
216,Sequence B,2023-10-04 07:14:49.494900+02:00,2023-10-04 07:14:49.494900+02:00,2023-10-04 07:24:49.494900+02:00,Resource 1_4, HIGH, France
215,Sequence C,2023-10-04 07:14:49.494900+02:00,2023-10-04 07:14:49.494900+02:00,2023-10-04 07:24:49.494900+02:00,Resource 1_0, HIGH, France
218,Sequence A,2023-10-04 07:24:49.494900+02:00,2023-10-04 07:24:49.494900+02:00,2023-10-04 07:34:49.494900+02:00,Resource 1_1, HIGH, France
217,Sequence B,2023-10-04 07:24:49.494900+02:00,2023-10-04 07:24:49.494900+02:00,2023-10-04 07:34:49.494900+02:00,Resource 1_2, HIGH, France
216,Sequence C,2023-10-04 07:24:49.494900+02:00,2023-10-04 07:24:49.494900+02:00,2023-10-04 07:34:49.494900+02:00,Resource 1_3, HIGH, France
219,Sequence A,2023-10-04 07:34:49.494900+02:00,2023-10-04 07:34:49.494900+02:00,2023-10-04 07:44:49.494900+02:00,Resource 1_4, HIGH, France
218,Sequence B,2023-10-04 07:34:49.494900+02:00,2023-10-04 07:34:49.494900+02:00,2023-10-04 07:44:49.494900+02:00,Resource 1_0, HIGH, France
217,Sequence C,2023-10-04 07:34:49.494900+02:00,2023-10-04 07:34:49.494900+02:00,2023-10-04 07:44:49.494900+02:00,Resource 1_1, HIGH, France
220,Sequence A,2023-10-04 07:44:49.494900+02:00,2023-10-04 07:44:49.494900+02:00,2023-10-04 07:54:49.494900+02:00,Resource 1_2, HIGH, France
219,Sequence B,2023-10-04 07:44:49.494900+02:00,2023-10-04 07:44:49.494900+02:00,2023-10-04 07:54:49.494900+02:00,Resource 1_3, HIGH, France
218,Sequence C,2023-10-04 07:44:49.494900+02:00,2023-10-04 07:44:49.494900+02:00,2023-10-04 07:54:49.494900+02:00,Resource 1_4, HIGH, France
221,Sequence A,2023-10-04 07:54:49.494900+02:00,2023-10-04 07:54:49.494900+02:00,2023-10-04 08:04:49.494900+02:00,Resource 1_0, HIGH, France
220,Sequence B,2023-10-04 07:54:49.494900+02:00,2023-10-04 07:54:49.494900+02:00,2023-10-04 08:04:49.494900+02:00,Resource 1_1, HIGH, France
219,Sequence C,2023-10-04 07:54:49.494900+02:00,2023-10-04 07:54:49.494900+02:00,2023-10-04 08:04:49.494900+02:00,Resource 1_2, HIGH, France
222,Sequence A,2023-10-04 08:04:49.494900+02:00,2023-10-04 08:04:49.494900+02:00,2023-10-04 08:14:49.494900+02:00,Resource 1_3, HIGH, France
221,Sequence B,2023-10-04 08:04:49.494900+02:00,2023-10-04 08:04:49.494900+02:00,2023-10-04 08:14:49.494900+02:00,Resource 1_4, HIGH, France
220,Sequence C,2023-10-04 08:04:49.494900+02:00,2023-10-04 08:04:49.494900+02:00,2023-10-04 08:14:49.494900+02:00,Resource 1_0, HIGH, France
223,Sequence A,2023-10-04 08:14:49.494900+02:00,2023-10-04 08:14:49.494900+02:00,2023-10-04 08:24:49.494900+02:00,Resource 1_1, HIGH, France
222,Sequence B,2023-10-04 08:14:49.494900+02:00,2023-10-04 08:14:49.494900+02:00,2023-10-04 08:24:49.494900+02:00,Resource 1_2, HIGH, France
221,Sequence C,2023-10-04 08:14:49.494900+02:00,2023-10-04 08:14:49.494900+02:00,2023-10-04 08:24:49.494900+02:00,Resource 1_3, HIGH, France
224,Sequence A,2023-10-04 08:24:49.494900+02:00,2023-10-04 08:24:49.494900+02:00,2023-10-04 08:34:49.494900+02:00,Resource 1_4, HIGH, France
223,Sequence B,2023-10-04 08:24:49.494900+02:00,2023-10-04 08:24:49.494900+02:00,2023-10-04 08:34:49.494900+02:00,Resource 1_0, HIGH, France
222,Sequence C,2023-10-04 08:24:49.494900+02:00,2023-10-04 08:24:49.494900+02:00,2023-10-04 08:34:49.494900+02:00,Resource 1_1, HIGH, France
225,Sequence A,2023-10-04 08:34:49.494900+02:00,2023-10-04 08:34:49.494900+02:00,2023-10-04 08:44:49.494900+02:00,Resource 1_2, HIGH, France
224,Sequence B,2023-10-04 08:34:49.494900+02:00,2023-10-04 08:34:49.494900+02:00,2023-10-04 08:44:49.494900+02:00,Resource 1_3, HIGH, France
223,Sequence C,2023-10-04 08:34:49.494900+02:00,2023-10-04 08:34:49.494900+02:00,2023-10-04 08:44:49.494900+02:00,Resource 1_4, HIGH, France
226,Sequence A,2023-10-04 08:44:49.494900+02:00,2023-10-04 08:44:49.494900+02:00,2023-10-04 08:54:49.494900+02:00,Resource 1_0, HIGH, France
225,Sequence B,2023-10-04 08:44:49.494900+02:00,2023-10-04 08:44:49.494900+02:00,2023-10-04 08:54:49.494900+02:00,Resource 1_1, HIGH, France
224,Sequence C,2023-10-04 08:44:49.494900+02:00,2023-10-04 08:44:49.494900+02:00,2023-10-04 08:54:49.494900+02:00,Resource 1_2, HIGH, France
227,Sequence A,2023-10-04 08:54:49.494900+02:00,2023-10-04 08:54:49.494900+02:00,2023-10-04 09:04:49.494900+02:00,Resource 1_3, HIGH, France
226,Sequence B,2023-10-04 08:54:49.494900+02:00,2023-10-04 08:54:49.494900+02:00,2023-10-04 09:04:49.494900+02:00,Resource 1_4, HIGH, France
225,Sequence C,2023-10-04 08:54:49.494900+02:00,2023-10-04 08:54:49.494900+02:00,2023-10-04 09:04:49.494900+02:00,Resource 1_0, HIGH, France
228,Sequence A,2023-10-04 09:04:49.494900+02:00,2023-10-04 09:04:49.494900+02:00,2023-10-04 09:14:49.494900+02:00,Resource 1_1, HIGH, France
227,Sequence B,2023-10-04 09:04:49.494900+02:00,2023-10-04 09:04:49.494900+02:00,2023-10-04 09:14:49.494900+02:00,Resource 1_2, HIGH, France
226,Sequence C,2023-10-04 09:04:49.494900+02:00,2023-10-04 09:04:49.494900+02:00,2023-10-04 09:14:49.494900+02:00,Resource 1_3, HIGH, France
229,Sequence A,2023-10-04 09:14:49.494900+02:00,2023-10-04 09:14:49.494900+02:00,2023-10-04 09:24:49.494900+02:00,Resource 1_4, HIGH, France
228,Sequence B,2023-10-04 09:14:49.494900+02:00,2023-10-04 09:14:49.494900+02:00,2023-10-04 09:24:49.494900+02:00,Resource 1_0, HIGH, France
227,Sequence C,2023-10-04 09:14:49.494900+02:00,2023-10-04 09:14:49.494900+02:00,2023-10-04 09:24:49.494900+02:00,Resource 1_1, HIGH, France
230,Sequence A,2023-10-04 09:24:49.494900+02:00,2023-10-04 09:24:49.494900+02:00,2023-10-04 09:34:49.494900+02:00,Resource 1_2, HIGH, France
229,Sequence B,2023-10-04 09:24:49.494900+02:00,2023-10-04 09:24:49.494900+02:00,2023-10-04 09:34:49.494900+02:00,Resource 1_3, HIGH, France
228,Sequence C,2023-10-04 09:24:49.494900+02:00,2023-10-04 09:24:49.494900+02:00,2023-10-04 09:34:49.494900+02:00,Resource 1_4, HIGH, France
231,Sequence A,2023-10-04 09:34:49.494900+02:00,2023-10-04 09:34:49.494900+02:00,2023-10-04 09:44:49.494900+02:00,Resource 1_0, HIGH, France
230,Sequence B,2023-10-04 09:34:49.494900+02:00,2023-10-04 09:34:49.494900+02:00,2023-10-04 09:44:49.494900+02:00,Resource 1_1, HIGH, France
229,Sequence C,2023-10-04 09:34:49.494900+02:00,2023-10-04 09:34:49.494900+02:00,2023-10-04 09:44:49.494900+02:00,Resource 1_2, HIGH, France
232,Sequence A,2023-10-04 09:44:49.494900+02:00,2023-10-04 09:44:49.494900+02:00,2023-10-04 09:54:49.494900+02:00,Resource 1_3, HIGH, France
231,Sequence B,2023-10-04 09:44:49.494900+02:00,2023-10-04 09:44:49.494900+02:00,2023-10-04 09:54:49.494900+02:00,Resource 1_4, HIGH, France
230,Sequence C,2023-10-04 09:44:49.494900+02:00,2023-10-04 09:44:49.494900+02:00,2023-10-04 09:54:49.494900+02:00,Resource 1_0, HIGH, France
233,Sequence A,2023-10-04 09:54:49.494900+02:00,2023-10-04 09:54:49.494900+02:00,2023-10-04 10:04:49.494900+02:00,Resource 1_1, HIGH, France
232,Sequence B,2023-10-04 09:54:49.494900+02:00,2023-10-04 09:54:49.494900+02:00,2023-10-04 10:04:49.494900+02:00,Resource 1_2, HIGH, France
231,Sequence C,2023-10-04 09:54:49.494900+02:00,2023-10-04 09:54:49.494900+02:00,2023-10-04 10:04:49.494900+02:00,Resource 1_3, HIGH, France
234,Sequence A,2023-10-04 10:04:49.494900+02:00,2023-10-04 10:04:49.494900+02:00,2023-10-04 10:14:49.494900+02:00,Resource 1_4, HIGH, France
233,Sequence B,2023-10-04 10:04:49.494900+02:00,2023-10-04 10:04:49.494900+02:00,2023-10-04 10:14:49.494900+02:00,Resource 1_0, HIGH, France
232,Sequence C,2023-10-04 10:04:49.494900+02:00,2023-10-04 10:04:49.494900+02:00,2023-10-04 10:14:49.494900+02:00,Resource 1_1, HIGH, France
235,Sequence A,2023-10-04 10:14:49.494900+02:00,2023-10-04 10:14:49.494900+02:00,2023-10-04 10:24:49.494900+02:00,Resource 1_2, HIGH, France
234,Sequence B,2023-10-04 10:14:49.494900+02:00,2023-10-04 10:14:49.494900+02:00,2023-10-04 10:24:49.494900+02:00,Resource 1_3, HIGH, France
233,Sequence C,2023-10-04 10:14:49.494900+02:00,2023-10-04 10:14:49.494900+02:00,2023-10-04 10:24:49.494900+02:00,Resource 1_4, HIGH, France
236,Sequence A,2023-10-04 10:24:49.494900+02:00,2023-10-04 10:24:49.494900+02:00,2023-10-04 10:34:49.494900+02:00,Resource 1_0, HIGH, France
235,Sequence B,2023-10-04 10:24:49.494900+02:00,2023-10-04 10:24:49.494900+02:00,2023-10-04 10:34:49.494900+02:00,Resource 1_1, HIGH, France
234,Sequence C,2023-10-04 10:24:49.494900+02:00,2023-10-04 10:24:49.494900+02:00,2023-10-04 10:34:49.494900+02:00,Resource 1_2, HIGH, France
237,Sequence A,2023-10-04 10:34:49.494900+02:00,2023-10-04 10:34:49.494900+02:00,2023-10-04 10:44:49.494900+02:00,Resource 1_3, HIGH, France
236,Sequence B,2023-10-04 10:34:49.494900+02:00,2023-10-04 10:34:49.494900+02:00,2023-10-04 10:44:49.494900+02:00,Resource 1_4, HIGH, France
235,Sequence C,2023-10-04 10:34:49.494900+02:00,2023-10-04 10:34:49.494900+02:00,2023-10-04 10:44:49.494900+02:00,Resource 1_0, HIGH, France
238,Sequence A,2023-10-04 10:44:49.494900+02:00,2023-10-04 10:44:49.494900+02:00,2023-10-04 10:54:49.494900+02:00,Resource 1_1, HIGH, France
237,Sequence B,2023-10-04 10:44:49.494900+02:00,2023-10-04 10:44:49.494900+02:00,2023-10-04 10:54:49.494900+02:00,Resource 1_2, HIGH, France
236,Sequence C,2023-10-04 10:44:49.494900+02:00,2023-10-04 10:44:49.494900+02:00,2023-10-04 10:54:49.494900+02:00,Resource 1_3, HIGH, France
239,Sequence A,2023-10-04 10:54:49.494900+02:00,2023-10-04 10:54:49.494900+02:00,2023-10-04 11:04:49.494900+02:00,Resource 1_4, HIGH, France
238,Sequence B,2023-10-04 10:54:49.494900+02:00,2023-10-04 10:54:49.494900+02:00,2023-10-04 11:04:49.494900+02:00,Resource 1_0, HIGH, France
237,Sequence C,2023-10-04 10:54:49.494900+02:00,2023-10-04 10:54:49.494900+02:00,2023-10-04 11:04:49.494900+02:00,Resource 1_1, HIGH, France
240,Sequence A,2023-10-04 11:04:49.494900+02:00,2023-10-04 11:04:49.494900+02:00,2023-10-04 11:14:49.494900+02:00,Resource 1_2, HIGH, France
239,Sequence B,2023-10-04 11:04:49.494900+02:00,2023-10-04 11:04:49.494900+02:00,2023-10-04 11:14:49.494900+02:00,Resource 1_3, HIGH, France
238,Sequence C,2023-10-04 11:04:49.494900+02:00,2023-10-04 11:04:49.494900+02:00,2023-10-04 11:14:49.494900+02:00,Resource 1_4, HIGH, France
241,Sequence A,2023-10-04 11:14:49.494900+02:00,2023-10-04 11:14:49.494900+02:00,2023-10-04 11:24:49.494900+02:00,Resource 1_0, HIGH, France
240,Sequence B,2023-10-04 11:14:49.494900+02:00,2023-10-04 11:14:49.494900+02:00,2023-10-04 11:24:49.494900+02:00,Resource 1_1, HIGH, France
239,Sequence C,2023-10-04 11:14:49.494900+02:00,2023-10-04 11:14:49.494900+02:00,2023-10-04 11:24:49.494900+02:00,Resource 1_2, HIGH, France
242,Sequence A,2023-10-04 11:24:49.494900+02:00,2023-10-04 11:24:49.494900+02:00,2023-10-04 11:34:49.494900+02:00,Resource 1_3, HIGH, France
241,Sequence B,2023-10-04 11:24:49.494900+02:00,2023-10-04 11:24:49.494900+02:00,2023-10-04 11:34:49.494900+02:00,Resource 1_4, HIGH, France
240,Sequence C,2023-10-04 11:24:49.494900+02:00,2023-10-04 11:24:49.494900+02:00,2023-10-04 11:34:49.494900+02:00,Resource 1_0, HIGH, France
243,Sequence A,2023-10-04 11:34:49.494900+02:00,2023-10-04 11:34:49.494900+02:00,2023-10-04 11:44:49.494900+02:00,Resource 1_1, HIGH, France
242,Sequence B,2023-10-04 11:34:49.494900+02:00,2023-10-04 11:34:49.494900+02:00,2023-10-04 11:44:49.494900+02:00,Resource 1_2, HIGH, France
241,Sequence C,2023-10-04 11:34:49.494900+02:00,2023-10-04 11:34:49.494900+02:00,2023-10-04 11:44:49.494900+02:00,Resource 1_3, HIGH, France
