case_id,activity,enable_time,start_time,end_time,resource
290,Sequence B,2023-11-04 19:34:49.494900+02:00,2023-11-04 19:34:49.494900+02:00,2023-11-04 19:44:49.494900+02:00,Batcher resource 1_4
285,Sequence C,2023-11-04 18:54:49.494900+02:00,2023-11-04 19:34:49.494900+02:00,2023-11-04 19:44:49.494900+02:00,Batcher resource 1_0
286,Sequence C,2023-11-04 19:04:49.494900+02:00,2023-11-04 19:44:49.494900+02:00,2023-11-04 19:54:49.494900+02:00,Batcher resource 1_0
287,Sequence C,2023-11-04 19:14:49.494900+02:00,2023-11-04 19:54:49.494900+02:00,2023-11-04 20:04:49.494900+02:00,Batcher resource 1_0
288,Sequence C,2023-11-04 19:24:49.494900+02:00,2023-11-04 20:04:49.494900+02:00,2023-11-04 20:14:49.494900+02:00,Batcher resource 1_0
289,Sequence C,2023-11-04 19:34:49.494900+02:00,2023-11-04 20:14:49.494900+02:00,2023-11-04 20:24:49.494900+02:00,Batcher resource 1_0
292,Sequence A,2023-11-04 19:44:49.494900+02:00,2023-11-04 19:44:49.494900+02:00,2023-11-04 19:54:49.494900+02:00,Batcher resource 1_3
291,Sequence B,2023-11-04 19:44:49.494900+02:00,2023-11-04 19:44:49.494900+02:00,2023-11-04 19:54:49.494900+02:00,Batcher resource 1_2
293,Sequence A,2023-11-04 19:54:49.494900+02:00,2023-11-04 19:54:49.494900+02:00,2023-11-04 20:04:49.494900+02:00,Batcher resource 1_1
292,Sequence B,2023-11-04 19:54:49.494900+02:00,2023-11-04 19:54:49.494900+02:00,2023-11-04 20:04:49.494900+02:00,Batcher resource 1_4
294,Sequence A,2023-11-04 20:04:49.494900+02:00,2023-11-04 20:04:49.494900+02:00,2023-11-04 20:14:49.494900+02:00,Batcher resource 1_3
293,Sequence B,2023-11-04 20:04:49.494900+02:00,2023-11-04 20:04:49.494900+02:00,2023-11-04 20:14:49.494900+02:00,Batcher resource 1_2
295,Sequence A,2023-11-04 20:14:49.494900+02:00,2023-11-04 20:14:49.494900+02:00,2023-11-04 20:24:49.494900+02:00,Batcher resource 1_1
294,Sequence B,2023-11-04 20:14:49.494900+02:00,2023-11-04 20:14:49.494900+02:00,2023-11-04 20:24:49.494900+02:00,Batcher resource 1_4
296,Sequence A,2023-11-04 20:24:49.494900+02:00,2023-11-04 20:24:49.494900+02:00,2023-11-04 20:34:49.494900+02:00,Batcher resource 1_3
295,Sequence B,2023-11-04 20:24:49.494900+02:00,2023-11-04 20:24:49.494900+02:00,2023-11-04 20:34:49.494900+02:00,Batcher resource 1_2
290,Sequence C,2023-11-04 19:44:49.494900+02:00,2023-11-04 20:24:49.494900+02:00,2023-11-04 20:34:49.494900+02:00,Batcher resource 1_0
291,Sequence C,2023-11-04 19:54:49.494900+02:00,2023-11-04 20:34:49.494900+02:00,2023-11-04 20:44:49.494900+02:00,Batcher resource 1_0
292,Sequence C,2023-11-04 20:04:49.494900+02:00,2023-11-04 20:44:49.494900+02:00,2023-11-04 20:54:49.494900+02:00,Batcher resource 1_0
293,Sequence C,2023-11-04 20:14:49.494900+02:00,2023-11-04 20:54:49.494900+02:00,2023-11-04 21:04:49.494900+02:00,Batcher resource 1_0
294,Sequence C,2023-11-04 20:24:49.494900+02:00,2023-11-04 21:04:49.494900+02:00,2023-11-04 21:14:49.494900+02:00,Batcher resource 1_0
297,Sequence A,2023-11-04 20:34:49.494900+02:00,2023-11-04 20:34:49.494900+02:00,2023-11-04 20:44:49.494900+02:00,Batcher resource 1_1
296,Sequence B,2023-11-04 20:34:49.494900+02:00,2023-11-04 20:34:49.494900+02:00,2023-11-04 20:44:49.494900+02:00,Batcher resource 1_4
298,Sequence A,2023-11-04 20:44:49.494900+02:00,2023-11-04 20:44:49.494900+02:00,2023-11-04 20:54:49.494900+02:00,Batcher resource 1_3
297,Sequence B,2023-11-04 20:44:49.494900+02:00,2023-11-04 20:44:49.494900+02:00,2023-11-04 20:54:49.494900+02:00,Batcher resource 1_2
299,Sequence A,2023-11-04 20:54:49.494900+02:00,2023-11-04 20:54:49.494900+02:00,2023-11-04 21:04:49.494900+02:00,Batcher resource 1_1
298,Sequence B,2023-11-04 20:54:49.494900+02:00,2023-11-04 20:54:49.494900+02:00,2023-11-04 21:04:49.494900+02:00,Batcher resource 1_4
300,Sequence A,2023-11-04 21:04:49.494900+02:00,2023-11-04 21:04:49.494900+02:00,2023-11-04 21:14:49.494900+02:00,Batcher resource 1_3
299,Sequence B,2023-11-04 21:04:49.494900+02:00,2023-11-04 21:04:49.494900+02:00,2023-11-04 21:14:49.494900+02:00,Batcher resource 1_2
301,Sequence A,2023-11-04 21:14:49.494900+02:00,2023-11-04 21:14:49.494900+02:00,2023-11-04 21:24:49.494900+02:00,Batcher resource 1_1
300,Sequence B,2023-11-04 21:14:49.494900+02:00,2023-11-04 21:14:49.494900+02:00,2023-11-04 21:24:49.494900+02:00,Batcher resource 1_4
295,Sequence C,2023-11-04 20:34:49.494900+02:00,2023-11-04 21:14:49.494900+02:00,2023-11-04 21:24:49.494900+02:00,Batcher resource 1_0
296,Sequence C,2023-11-04 20:44:49.494900+02:00,2023-11-04 21:24:49.494900+02:00,2023-11-04 21:34:49.494900+02:00,Batcher resource 1_0
297,Sequence C,2023-11-04 20:54:49.494900+02:00,2023-11-04 21:34:49.494900+02:00,2023-11-04 21:44:49.494900+02:00,Batcher resource 1_0
298,Sequence C,2023-11-04 21:04:49.494900+02:00,2023-11-04 21:44:49.494900+02:00,2023-11-04 21:54:49.494900+02:00,Batcher resource 1_0
299,Sequence C,2023-11-04 21:14:49.494900+02:00,2023-11-04 21:54:49.494900+02:00,2023-11-04 22:04:49.494900+02:00,Batcher resource 1_0
302,Sequence A,2023-11-04 21:24:49.494900+02:00,2023-11-04 21:24:49.494900+02:00,2023-11-04 21:34:49.494900+02:00,Batcher resource 1_3
301,Sequence B,2023-11-04 21:24:49.494900+02:00,2023-11-04 21:24:49.494900+02:00,2023-11-04 21:34:49.494900+02:00,Batcher resource 1_2
303,Sequence A,2023-11-04 21:34:49.494900+02:00,2023-11-04 21:34:49.494900+02:00,2023-11-04 21:44:49.494900+02:00,Batcher resource 1_1
302,Sequence B,2023-11-04 21:34:49.494900+02:00,2023-11-04 21:34:49.494900+02:00,2023-11-04 21:44:49.494900+02:00,Batcher resource 1_4
304,Sequence A,2023-11-04 21:44:49.494900+02:00,2023-11-04 21:44:49.494900+02:00,2023-11-04 21:54:49.494900+02:00,Batcher resource 1_3
303,Sequence B,2023-11-04 21:44:49.494900+02:00,2023-11-04 21:44:49.494900+02:00,2023-11-04 21:54:49.494900+02:00,Batcher resource 1_2
305,Sequence A,2023-11-04 21:54:49.494900+02:00,2023-11-04 21:54:49.494900+02:00,2023-11-04 22:04:49.494900+02:00,Batcher resource 1_1
304,Sequence B,2023-11-04 21:54:49.494900+02:00,2023-11-04 21:54:49.494900+02:00,2023-11-04 22:04:49.494900+02:00,Batcher resource 1_4
306,Sequence A,2023-11-04 22:04:49.494900+02:00,2023-11-04 22:04:49.494900+02:00,2023-11-04 22:14:49.494900+02:00,Batcher resource 1_3
305,Sequence B,2023-11-04 22:04:49.494900+02:00,2023-11-04 22:04:49.494900+02:00,2023-11-04 22:14:49.494900+02:00,Batcher resource 1_2
300,Sequence C,2023-11-04 21:24:49.494900+02:00,2023-11-04 22:04:49.494900+02:00,2023-11-04 22:14:49.494900+02:00,Batcher resource 1_0
301,Sequence C,2023-11-04 21:34:49.494900+02:00,2023-11-04 22:14:49.494900+02:00,2023-11-04 22:24:49.494900+02:00,Batcher resource 1_0
302,Sequence C,2023-11-04 21:44:49.494900+02:00,2023-11-04 22:24:49.494900+02:00,2023-11-04 22:34:49.494900+02:00,Batcher resource 1_0
303,Sequence C,2023-11-04 21:54:49.494900+02:00,2023-11-04 22:34:49.494900+02:00,2023-11-04 22:44:49.494900+02:00,Batcher resource 1_0
304,Sequence C,2023-11-04 22:04:49.494900+02:00,2023-11-04 22:44:49.494900+02:00,2023-11-04 22:54:49.494900+02:00,Batcher resource 1_0
307,Sequence A,2023-11-04 22:14:49.494900+02:00,2023-11-04 22:14:49.494900+02:00,2023-11-04 22:24:49.494900+02:00,Batcher resource 1_1
306,Sequence B,2023-11-04 22:14:49.494900+02:00,2023-11-04 22:14:49.494900+02:00,2023-11-04 22:24:49.494900+02:00,Batcher resource 1_4
308,Sequence A,2023-11-04 22:24:49.494900+02:00,2023-11-04 22:24:49.494900+02:00,2023-11-04 22:34:49.494900+02:00,Batcher resource 1_3
307,Sequence B,2023-11-04 22:24:49.494900+02:00,2023-11-04 22:24:49.494900+02:00,2023-11-04 22:34:49.494900+02:00,Batcher resource 1_2
309,Sequence A,2023-11-04 22:34:49.494900+02:00,2023-11-04 22:34:49.494900+02:00,2023-11-04 22:44:49.494900+02:00,Batcher resource 1_1
308,Sequence B,2023-11-04 22:34:49.494900+02:00,2023-11-04 22:34:49.494900+02:00,2023-11-04 22:44:49.494900+02:00,Batcher resource 1_4
310,Sequence A,2023-11-04 22:44:49.494900+02:00,2023-11-04 22:44:49.494900+02:00,2023-11-04 22:54:49.494900+02:00,Batcher resource 1_3
309,Sequence B,2023-11-04 22:44:49.494900+02:00,2023-11-04 22:44:49.494900+02:00,2023-11-04 22:54:49.494900+02:00,Batcher resource 1_2
311,Sequence A,2023-11-04 22:54:49.494900+02:00,2023-11-04 22:54:49.494900+02:00,2023-11-04 23:04:49.494900+02:00,Batcher resource 1_1
310,Sequence B,2023-11-04 22:54:49.494900+02:00,2023-11-04 22:54:49.494900+02:00,2023-11-04 23:04:49.494900+02:00,Batcher resource 1_4
305,Sequence C,2023-11-04 22:14:49.494900+02:00,2023-11-04 22:54:49.494900+02:00,2023-11-04 23:04:49.494900+02:00,Batcher resource 1_0
306,Sequence C,2023-11-04 22:24:49.494900+02:00,2023-11-04 23:04:49.494900+02:00,2023-11-04 23:14:49.494900+02:00,Batcher resource 1_0
307,Sequence C,2023-11-04 22:34:49.494900+02:00,2023-11-04 23:14:49.494900+02:00,2023-11-04 23:24:49.494900+02:00,Batcher resource 1_0
308,Sequence C,2023-11-04 22:44:49.494900+02:00,2023-11-04 23:24:49.494900+02:00,2023-11-04 23:34:49.494900+02:00,Batcher resource 1_0
309,Sequence C,2023-11-04 22:54:49.494900+02:00,2023-11-04 23:34:49.494900+02:00,2023-11-04 23:44:49.494900+02:00,Batcher resource 1_0
312,Sequence A,2023-11-04 23:04:49.494900+02:00,2023-11-04 23:04:49.494900+02:00,2023-11-04 23:14:49.494900+02:00,Batcher resource 1_3
311,Sequence B,2023-11-04 23:04:49.494900+02:00,2023-11-04 23:04:49.494900+02:00,2023-11-04 23:14:49.494900+02:00,Batcher resource 1_2
313,Sequence A,2023-11-04 23:14:49.494900+02:00,2023-11-04 23:14:49.494900+02:00,2023-11-04 23:24:49.494900+02:00,Batcher resource 1_1
312,Sequence B,2023-11-04 23:14:49.494900+02:00,2023-11-04 23:14:49.494900+02:00,2023-11-04 23:24:49.494900+02:00,Batcher resource 1_4
314,Sequence A,2023-11-04 23:24:49.494900+02:00,2023-11-04 23:24:49.494900+02:00,2023-11-04 23:34:49.494900+02:00,Batcher resource 1_3
313,Sequence B,2023-11-04 23:24:49.494900+02:00,2023-11-04 23:24:49.494900+02:00,2023-11-04 23:34:49.494900+02:00,Batcher resource 1_2
315,Sequence A,2023-11-04 23:34:49.494900+02:00,2023-11-04 23:34:49.494900+02:00,2023-11-04 23:44:49.494900+02:00,Batcher resource 1_1
314,Sequence B,2023-11-04 23:34:49.494900+02:00,2023-11-04 23:34:49.494900+02:00,2023-11-04 23:44:49.494900+02:00,Batcher resource 1_4
316,Sequence A,2023-11-04 23:44:49.494900+02:00,2023-11-04 23:44:49.494900+02:00,2023-11-04 23:54:49.494900+02:00,Batcher resource 1_3
315,Sequence B,2023-11-04 23:44:49.494900+02:00,2023-11-04 23:44:49.494900+02:00,2023-11-04 23:54:49.494900+02:00,Batcher resource 1_2
310,Sequence C,2023-11-04 23:04:49.494900+02:00,2023-11-04 23:44:49.494900+02:00,2023-11-04 23:54:49.494900+02:00,Batcher resource 1_0
311,Sequence C,2023-11-04 23:14:49.494900+02:00,2023-11-04 23:54:49.494900+02:00,2023-11-05 00:05:49.494900+02:00,Batcher resource 1_0
312,Sequence C,2023-11-04 23:24:49.494900+02:00,2023-11-05 00:05:49.494900+02:00,2023-11-05 00:15:49.494900+02:00,Batcher resource 1_0
313,Sequence C,2023-11-04 23:34:49.494900+02:00,2023-11-05 00:15:49.494900+02:00,2023-11-05 00:25:49.494900+02:00,Batcher resource 1_0
314,Sequence C,2023-11-04 23:44:49.494900+02:00,2023-11-05 00:25:49.494900+02:00,2023-11-05 00:35:49.494900+02:00,Batcher resource 1_0
317,Sequence A,2023-11-04 23:54:49.494900+02:00,2023-11-04 23:54:49.494900+02:00,2023-11-05 00:05:49.494900+02:00,Batcher resource 1_1
316,Sequence B,2023-11-04 23:54:49.494900+02:00,2023-11-04 23:54:49.494900+02:00,2023-11-05 00:05:49.494900+02:00,Batcher resource 1_4
318,Sequence A,2023-11-05 00:04:49.494900+02:00,2023-11-05 00:04:49.494900+02:00,2023-11-05 00:14:49.494900+02:00,Batcher resource 1_3
317,Sequence B,2023-11-05 00:05:49.494900+02:00,2023-11-05 00:05:49.494900+02:00,2023-11-05 00:15:49.494900+02:00,Batcher resource 1_2
319,Sequence A,2023-11-05 00:14:49.494900+02:00,2023-11-05 00:14:49.494900+02:00,2023-11-05 00:24:49.494900+02:00,Batcher resource 1_1
318,Sequence B,2023-11-05 00:14:49.494900+02:00,2023-11-05 00:14:49.494900+02:00,2023-11-05 00:24:49.494900+02:00,Batcher resource 1_4
320,Sequence A,2023-11-05 00:24:49.494900+02:00,2023-11-05 00:24:49.494900+02:00,2023-11-05 00:34:49.494900+02:00,Batcher resource 1_3
319,Sequence B,2023-11-05 00:24:49.494900+02:00,2023-11-05 00:24:49.494900+02:00,2023-11-05 00:34:49.494900+02:00,Batcher resource 1_2
321,Sequence A,2023-11-05 00:34:49.494900+02:00,2023-11-05 00:34:49.494900+02:00,2023-11-05 00:44:49.494900+02:00,Batcher resource 1_1
320,Sequence B,2023-11-05 00:34:49.494900+02:00,2023-11-05 00:34:49.494900+02:00,2023-11-05 00:44:49.494900+02:00,Batcher resource 1_4
315,Sequence C,2023-11-04 23:54:49.494900+02:00,2023-11-05 00:34:49.494900+02:00,2023-11-05 00:44:49.494900+02:00,Batcher resource 1_3
316,Sequence C,2023-11-05 00:05:49.494900+02:00,2023-11-05 00:44:49.494900+02:00,2023-11-05 00:54:49.494900+02:00,Batcher resource 1_3
317,Sequence C,2023-11-05 00:15:49.494900+02:00,2023-11-05 00:54:49.494900+02:00,2023-11-05 01:04:49.494900+02:00,Batcher resource 1_3
318,Sequence C,2023-11-05 00:24:49.494900+02:00,2023-11-05 01:04:49.494900+02:00,2023-11-05 01:14:49.494900+02:00,Batcher resource 1_3
319,Sequence C,2023-11-05 00:34:49.494900+02:00,2023-11-05 01:14:49.494900+02:00,2023-11-05 01:24:49.494900+02:00,Batcher resource 1_3
322,Sequence A,2023-11-05 00:44:49.494900+02:00,2023-11-05 00:44:49.494900+02:00,2023-11-05 00:54:49.494900+02:00,Batcher resource 1_2
321,Sequence B,2023-11-05 00:44:49.494900+02:00,2023-11-05 00:44:49.494900+02:00,2023-11-05 00:54:49.494900+02:00,Batcher resource 1_0
323,Sequence A,2023-11-05 00:54:49.494900+02:00,2023-11-05 00:54:49.494900+02:00,2023-11-05 01:04:49.494900+02:00,Batcher resource 1_1
322,Sequence B,2023-11-05 00:54:49.494900+02:00,2023-11-05 00:54:49.494900+02:00,2023-11-05 01:04:49.494900+02:00,Batcher resource 1_4
324,Sequence A,2023-11-05 01:04:49.494900+02:00,2023-11-05 01:04:49.494900+02:00,2023-11-05 01:14:49.494900+02:00,Batcher resource 1_2
323,Sequence B,2023-11-05 01:04:49.494900+02:00,2023-11-05 01:04:49.494900+02:00,2023-11-05 01:14:49.494900+02:00,Batcher resource 1_0
325,Sequence A,2023-11-05 01:14:49.494900+02:00,2023-11-05 01:14:49.494900+02:00,2023-11-05 01:24:49.494900+02:00,Batcher resource 1_1
324,Sequence B,2023-11-05 01:14:49.494900+02:00,2023-11-05 01:14:49.494900+02:00,2023-11-05 01:24:49.494900+02:00,Batcher resource 1_4
326,Sequence A,2023-11-05 01:24:49.494900+02:00,2023-11-05 01:24:49.494900+02:00,2023-11-05 01:34:49.494900+02:00,Batcher resource 1_2
325,Sequence B,2023-11-05 01:24:49.494900+02:00,2023-11-05 01:24:49.494900+02:00,2023-11-05 01:34:49.494900+02:00,Batcher resource 1_0
320,Sequence C,2023-11-05 00:44:49.494900+02:00,2023-11-05 01:24:49.494900+02:00,2023-11-05 01:34:49.494900+02:00,Batcher resource 1_3
321,Sequence C,2023-11-05 00:54:49.494900+02:00,2023-11-05 01:34:49.494900+02:00,2023-11-05 01:44:49.494900+02:00,Batcher resource 1_3
322,Sequence C,2023-11-05 01:04:49.494900+02:00,2023-11-05 01:44:49.494900+02:00,2023-11-05 01:54:49.494900+02:00,Batcher resource 1_3
323,Sequence C,2023-11-05 01:14:49.494900+02:00,2023-11-05 01:54:49.494900+02:00,2023-11-05 02:04:49.494900+02:00,Batcher resource 1_3
324,Sequence C,2023-11-05 01:24:49.494900+02:00,2023-11-05 02:04:49.494900+02:00,2023-11-05 02:14:49.494900+02:00,Batcher resource 1_3
327,Sequence A,2023-11-05 01:34:49.494900+02:00,2023-11-05 01:34:49.494900+02:00,2023-11-05 01:44:49.494900+02:00,Batcher resource 1_1
326,Sequence B,2023-11-05 01:34:49.494900+02:00,2023-11-05 01:34:49.494900+02:00,2023-11-05 01:44:49.494900+02:00,Batcher resource 1_4
328,Sequence A,2023-11-05 01:44:49.494900+02:00,2023-11-05 01:44:49.494900+02:00,2023-11-05 01:54:49.494900+02:00,Batcher resource 1_2
327,Sequence B,2023-11-05 01:44:49.494900+02:00,2023-11-05 01:44:49.494900+02:00,2023-11-05 01:54:49.494900+02:00,Batcher resource 1_0
329,Sequence A,2023-11-05 01:54:49.494900+02:00,2023-11-05 01:54:49.494900+02:00,2023-11-05 02:04:49.494900+02:00,Batcher resource 1_1
328,Sequence B,2023-11-05 01:54:49.494900+02:00,2023-11-05 01:54:49.494900+02:00,2023-11-05 02:04:49.494900+02:00,Batcher resource 1_4
330,Sequence A,2023-11-05 02:04:49.494900+02:00,2023-11-05 02:04:49.494900+02:00,2023-11-05 02:14:49.494900+02:00,Batcher resource 1_2
329,Sequence B,2023-11-05 02:04:49.494900+02:00,2023-11-05 02:04:49.494900+02:00,2023-11-05 02:14:49.494900+02:00,Batcher resource 1_0
331,Sequence A,2023-11-05 02:14:49.494900+02:00,2023-11-05 02:14:49.494900+02:00,2023-11-05 02:24:49.494900+02:00,Batcher resource 1_1
330,Sequence B,2023-11-05 02:14:49.494900+02:00,2023-11-05 02:14:49.494900+02:00,2023-11-05 02:24:49.494900+02:00,Batcher resource 1_4
325,Sequence C,2023-11-05 01:34:49.494900+02:00,2023-11-05 02:14:49.494900+02:00,2023-11-05 02:24:49.494900+02:00,Batcher resource 1_3
326,Sequence C,2023-11-05 01:44:49.494900+02:00,2023-11-05 02:24:49.494900+02:00,2023-11-05 02:34:49.494900+02:00,Batcher resource 1_3
327,Sequence C,2023-11-05 01:54:49.494900+02:00,2023-11-05 02:34:49.494900+02:00,2023-11-05 02:44:49.494900+02:00,Batcher resource 1_3
328,Sequence C,2023-11-05 02:04:49.494900+02:00,2023-11-05 02:44:49.494900+02:00,2023-11-05 02:54:49.494900+02:00,Batcher resource 1_3
329,Sequence C,2023-11-05 02:14:49.494900+02:00,2023-11-05 02:54:49.494900+02:00,2023-11-05 03:04:49.494900+02:00,Batcher resource 1_3
332,Sequence A,2023-11-05 02:24:49.494900+02:00,2023-11-05 02:24:49.494900+02:00,2023-11-05 02:34:49.494900+02:00,Batcher resource 1_2
331,Sequence B,2023-11-05 02:24:49.494900+02:00,2023-11-05 02:24:49.494900+02:00,2023-11-05 02:34:49.494900+02:00,Batcher resource 1_0
333,Sequence A,2023-11-05 02:34:49.494900+02:00,2023-11-05 02:34:49.494900+02:00,2023-11-05 02:44:49.494900+02:00,Batcher resource 1_1
332,Sequence B,2023-11-05 02:34:49.494900+02:00,2023-11-05 02:34:49.494900+02:00,2023-11-05 02:44:49.494900+02:00,Batcher resource 1_4
334,Sequence A,2023-11-05 02:44:49.494900+02:00,2023-11-05 02:44:49.494900+02:00,2023-11-05 02:54:49.494900+02:00,Batcher resource 1_2
333,Sequence B,2023-11-05 02:44:49.494900+02:00,2023-11-05 02:44:49.494900+02:00,2023-11-05 02:54:49.494900+02:00,Batcher resource 1_0
335,Sequence A,2023-11-05 02:54:49.494900+02:00,2023-11-05 02:54:49.494900+02:00,2023-11-05 03:04:49.494900+02:00,Batcher resource 1_1
334,Sequence B,2023-11-05 02:54:49.494900+02:00,2023-11-05 02:54:49.494900+02:00,2023-11-05 03:04:49.494900+02:00,Batcher resource 1_4
336,Sequence A,2023-11-05 03:04:49.494900+02:00,2023-11-05 03:04:49.494900+02:00,2023-11-05 03:14:49.494900+02:00,Batcher resource 1_2
335,Sequence B,2023-11-05 03:04:49.494900+02:00,2023-11-05 03:04:49.494900+02:00,2023-11-05 03:14:49.494900+02:00,Batcher resource 1_0
330,Sequence C,2023-11-05 02:24:49.494900+02:00,2023-11-05 03:04:49.494900+02:00,2023-11-05 03:14:49.494900+02:00,Batcher resource 1_3
331,Sequence C,2023-11-05 02:34:49.494900+02:00,2023-11-05 03:14:49.494900+02:00,2023-11-05 03:24:49.494900+02:00,Batcher resource 1_3
332,Sequence C,2023-11-05 02:44:49.494900+02:00,2023-11-05 03:24:49.494900+02:00,2023-11-05 03:34:49.494900+02:00,Batcher resource 1_3
333,Sequence C,2023-11-05 02:54:49.494900+02:00,2023-11-05 03:34:49.494900+02:00,2023-11-05 03:44:49.494900+02:00,Batcher resource 1_3
334,Sequence C,2023-11-05 03:04:49.494900+02:00,2023-11-05 03:44:49.494900+02:00,2023-11-05 03:54:49.494900+02:00,Batcher resource 1_3
337,Sequence A,2023-11-05 03:14:49.494900+02:00,2023-11-05 03:14:49.494900+02:00,2023-11-05 03:24:49.494900+02:00,Batcher resource 1_1
336,Sequence B,2023-11-05 03:14:49.494900+02:00,2023-11-05 03:14:49.494900+02:00,2023-11-05 03:24:49.494900+02:00,Batcher resource 1_4
338,Sequence A,2023-11-05 03:24:49.494900+02:00,2023-11-05 03:24:49.494900+02:00,2023-11-05 03:34:49.494900+02:00,Batcher resource 1_2
337,Sequence B,2023-11-05 03:24:49.494900+02:00,2023-11-05 03:24:49.494900+02:00,2023-11-05 03:34:49.494900+02:00,Batcher resource 1_0
339,Sequence A,2023-11-05 03:34:49.494900+02:00,2023-11-05 03:34:49.494900+02:00,2023-11-05 03:44:49.494900+02:00,Batcher resource 1_1
338,Sequence B,2023-11-05 03:34:49.494900+02:00,2023-11-05 03:34:49.494900+02:00,2023-11-05 03:44:49.494900+02:00,Batcher resource 1_4
340,Sequence A,2023-11-05 03:44:49.494900+02:00,2023-11-05 03:44:49.494900+02:00,2023-11-05 03:54:49.494900+02:00,Batcher resource 1_2
339,Sequence B,2023-11-05 03:44:49.494900+02:00,2023-11-05 03:44:49.494900+02:00,2023-11-05 03:54:49.494900+02:00,Batcher resource 1_0
341,Sequence A,2023-11-05 03:54:49.494900+02:00,2023-11-05 03:54:49.494900+02:00,2023-11-05 04:04:49.494900+02:00,Batcher resource 1_1
340,Sequence B,2023-11-05 03:54:49.494900+02:00,2023-11-05 03:54:49.494900+02:00,2023-11-05 04:04:49.494900+02:00,Batcher resource 1_4
335,Sequence C,2023-11-05 03:14:49.494900+02:00,2023-11-05 03:54:49.494900+02:00,2023-11-05 04:04:49.494900+02:00,Batcher resource 1_3
336,Sequence C,2023-11-05 03:24:49.494900+02:00,2023-11-05 04:04:49.494900+02:00,2023-11-05 04:14:49.494900+02:00,Batcher resource 1_3
337,Sequence C,2023-11-05 03:34:49.494900+02:00,2023-11-05 04:14:49.494900+02:00,2023-11-05 04:24:49.494900+02:00,Batcher resource 1_3
338,Sequence C,2023-11-05 03:44:49.494900+02:00,2023-11-05 04:24:49.494900+02:00,2023-11-05 04:34:49.494900+02:00,Batcher resource 1_3
339,Sequence C,2023-11-05 03:54:49.494900+02:00,2023-11-05 04:34:49.494900+02:00,2023-11-05 04:44:49.494900+02:00,Batcher resource 1_3
342,Sequence A,2023-11-05 04:04:49.494900+02:00,2023-11-05 04:04:49.494900+02:00,2023-11-05 04:14:49.494900+02:00,Batcher resource 1_2
341,Sequence B,2023-11-05 04:04:49.494900+02:00,2023-11-05 04:04:49.494900+02:00,2023-11-05 04:14:49.494900+02:00,Batcher resource 1_0
343,Sequence A,2023-11-05 04:14:49.494900+02:00,2023-11-05 04:14:49.494900+02:00,2023-11-05 04:24:49.494900+02:00,Batcher resource 1_1
342,Sequence B,2023-11-05 04:14:49.494900+02:00,2023-11-05 04:14:49.494900+02:00,2023-11-05 04:24:49.494900+02:00,Batcher resource 1_4
344,Sequence A,2023-11-05 04:24:49.494900+02:00,2023-11-05 04:24:49.494900+02:00,2023-11-05 04:34:49.494900+02:00,Batcher resource 1_2
343,Sequence B,2023-11-05 04:24:49.494900+02:00,2023-11-05 04:24:49.494900+02:00,2023-11-05 04:34:49.494900+02:00,Batcher resource 1_0
345,Sequence A,2023-11-05 04:34:49.494900+02:00,2023-11-05 04:34:49.494900+02:00,2023-11-05 04:44:49.494900+02:00,Batcher resource 1_1
344,Sequence B,2023-11-05 04:34:49.494900+02:00,2023-11-05 04:34:49.494900+02:00,2023-11-05 04:44:49.494900+02:00,Batcher resource 1_4
346,Sequence A,2023-11-05 04:44:49.494900+02:00,2023-11-05 04:44:49.494900+02:00,2023-11-05 04:54:49.494900+02:00,Batcher resource 1_2
345,Sequence B,2023-11-05 04:44:49.494900+02:00,2023-11-05 04:44:49.494900+02:00,2023-11-05 04:54:49.494900+02:00,Batcher resource 1_0
340,Sequence C,2023-11-05 04:04:49.494900+02:00,2023-11-05 04:44:49.494900+02:00,2023-11-05 04:54:49.494900+02:00,Batcher resource 1_3
341,Sequence C,2023-11-05 04:14:49.494900+02:00,2023-11-05 04:54:49.494900+02:00,2023-11-05 05:04:49.494900+02:00,Batcher resource 1_3
342,Sequence C,2023-11-05 04:24:49.494900+02:00,2023-11-05 05:04:49.494900+02:00,2023-11-05 05:14:49.494900+02:00,Batcher resource 1_3
343,Sequence C,2023-11-05 04:34:49.494900+02:00,2023-11-05 05:14:49.494900+02:00,2023-11-05 05:24:49.494900+02:00,Batcher resource 1_3
344,Sequence C,2023-11-05 04:44:49.494900+02:00,2023-11-05 05:24:49.494900+02:00,2023-11-05 05:34:49.494900+02:00,Batcher resource 1_3
347,Sequence A,2023-11-05 04:54:49.494900+02:00,2023-11-05 04:54:49.494900+02:00,2023-11-05 05:04:49.494900+02:00,Batcher resource 1_1
346,Sequence B,2023-11-05 04:54:49.494900+02:00,2023-11-05 04:54:49.494900+02:00,2023-11-05 05:04:49.494900+02:00,Batcher resource 1_4
348,Sequence A,2023-11-05 05:04:49.494900+02:00,2023-11-05 05:04:49.494900+02:00,2023-11-05 05:14:49.494900+02:00,Batcher resource 1_2
347,Sequence B,2023-11-05 05:04:49.494900+02:00,2023-11-05 05:04:49.494900+02:00,2023-11-05 05:14:49.494900+02:00,Batcher resource 1_0
349,Sequence A,2023-11-05 05:14:49.494900+02:00,2023-11-05 05:14:49.494900+02:00,2023-11-05 05:24:49.494900+02:00,Batcher resource 1_1
