case_id,activity,enable_time,start_time,end_time,resource, priority, origin
181,Sequence B,2023-12-04 01:24:49.494900+02:00,2023-12-04 01:24:49.494900+02:00,2023-12-04 01:34:49.494900+02:00,Resource 1_2, HIGH, Spain
183,Sequence A,2023-12-04 01:34:49.494900+02:00,2023-12-04 01:34:49.494900+02:00,2023-12-04 01:44:49.494900+02:00,Resource 1_1, HIGH, Spain
182,Sequence B,2023-12-04 01:34:49.494900+02:00,2023-12-04 01:34:49.494900+02:00,2023-12-04 01:44:49.494900+02:00,Resource 1_4, HIGH, Spain
184,Sequence A,2023-12-04 01:44:49.494900+02:00,2023-12-04 01:44:49.494900+02:00,2023-12-04 01:54:49.494900+02:00,Resource 1_3, HIGH, Spain
183,Sequence B,2023-12-04 01:44:49.494900+02:00,2023-12-04 01:44:49.494900+02:00,2023-12-04 01:54:49.494900+02:00,Resource 1_2, HIGH, Spain
185,Sequence A,2023-12-04 01:54:49.494900+02:00,2023-12-04 01:54:49.494900+02:00,2023-12-04 02:04:49.494900+02:00,Resource 1_1, HIGH, Spain
184,Sequence B,2023-12-04 01:54:49.494900+02:00,2023-12-04 01:54:49.494900+02:00,2023-12-04 02:04:49.494900+02:00,Resource 1_4, HIGH, Spain
186,Sequence A,2023-12-04 02:04:49.494900+02:00,2023-12-04 02:04:49.494900+02:00,2023-12-04 02:14:49.494900+02:00,Resource 1_3, HIGH, Spain
185,Sequence B,2023-12-04 02:04:49.494900+02:00,2023-12-04 02:04:49.494900+02:00,2023-12-04 02:14:49.494900+02:00,Resource 1_2, HIGH, Spain
180,Sequence C,2023-12-04 01:24:49.494900+02:00,2023-12-04 02:04:49.494900+02:00,2023-12-04 02:14:49.494900+02:00,Resource 1_0, HIGH, Spain
181,Sequence C,2023-12-04 01:34:49.494900+02:00,2023-12-04 02:14:49.494900+02:00,2023-12-04 02:24:49.494900+02:00,Resource 1_0, HIGH, Spain
182,Sequence C,2023-12-04 01:44:49.494900+02:00,2023-12-04 02:24:49.494900+02:00,2023-12-04 02:34:49.494900+02:00,Resource 1_0, HIGH, Spain
183,Sequence C,2023-12-04 01:54:49.494900+02:00,2023-12-04 02:34:49.494900+02:00,2023-12-04 02:44:49.494900+02:00,Resource 1_0, HIGH, Spain
184,Sequence C,2023-12-04 02:04:49.494900+02:00,2023-12-04 02:44:49.494900+02:00,2023-12-04 02:54:49.494900+02:00,Resource 1_0, HIGH, Spain
187,Sequence A,2023-12-04 02:14:49.494900+02:00,2023-12-04 02:14:49.494900+02:00,2023-12-04 02:24:49.494900+02:00,Resource 1_1, HIGH, Spain
186,Sequence B,2023-12-04 02:14:49.494900+02:00,2023-12-04 02:14:49.494900+02:00,2023-12-04 02:24:49.494900+02:00,Resource 1_4, HIGH, Spain
188,Sequence A,2023-12-04 02:24:49.494900+02:00,2023-12-04 02:24:49.494900+02:00,2023-12-04 02:34:49.494900+02:00,Resource 1_3, HIGH, Spain
187,Sequence B,2023-12-04 02:24:49.494900+02:00,2023-12-04 02:24:49.494900+02:00,2023-12-04 02:34:49.494900+02:00,Resource 1_2, HIGH, Spain
189,Sequence A,2023-12-04 02:34:49.494900+02:00,2023-12-04 02:34:49.494900+02:00,2023-12-04 02:44:49.494900+02:00,Resource 1_1, HIGH, Spain
188,Sequence B,2023-12-04 02:34:49.494900+02:00,2023-12-04 02:34:49.494900+02:00,2023-12-04 02:44:49.494900+02:00,Resource 1_4, HIGH, Spain
190,Sequence A,2023-12-04 02:44:49.494900+02:00,2023-12-04 02:44:49.494900+02:00,2023-12-04 02:54:49.494900+02:00,Resource 1_3, HIGH, Spain
189,Sequence B,2023-12-04 02:44:49.494900+02:00,2023-12-04 02:44:49.494900+02:00,2023-12-04 02:54:49.494900+02:00,Resource 1_2, HIGH, Spain
191,Sequence A,2023-12-04 02:54:49.494900+02:00,2023-12-04 02:54:49.494900+02:00,2023-12-04 03:04:49.494900+02:00,Resource 1_1, HIGH, Spain
190,Sequence B,2023-12-04 02:54:49.494900+02:00,2023-12-04 02:54:49.494900+02:00,2023-12-04 03:04:49.494900+02:00,Resource 1_4, HIGH, Spain
185,Sequence C,2023-12-04 02:14:49.494900+02:00,2023-12-04 02:54:49.494900+02:00,2023-12-04 03:04:49.494900+02:00,Resource 1_0, HIGH, Spain
186,Sequence C,2023-12-04 02:24:49.494900+02:00,2023-12-04 03:04:49.494900+02:00,2023-12-04 03:14:49.494900+02:00,Resource 1_0, HIGH, Spain
187,Sequence C,2023-12-04 02:34:49.494900+02:00,2023-12-04 03:14:49.494900+02:00,2023-12-04 03:24:49.494900+02:00,Resource 1_0, HIGH, Spain
188,Sequence C,2023-12-04 02:44:49.494900+02:00,2023-12-04 03:24:49.494900+02:00,2023-12-04 03:34:49.494900+02:00,Resource 1_0, HIGH, Spain
189,Sequence C,2023-12-04 02:54:49.494900+02:00,2023-12-04 03:34:49.494900+02:00,2023-12-04 03:44:49.494900+02:00,Resource 1_0, HIGH, Spain
192,Sequence A,2023-12-04 03:04:49.494900+02:00,2023-12-04 03:04:49.494900+02:00,2023-12-04 03:14:49.494900+02:00,Resource 1_3, HIGH, Spain
191,Sequence B,2023-12-04 03:04:49.494900+02:00,2023-12-04 03:04:49.494900+02:00,2023-12-04 03:14:49.494900+02:00,Resource 1_2, HIGH, Spain
193,Sequence A,2023-12-04 03:14:49.494900+02:00,2023-12-04 03:14:49.494900+02:00,2023-12-04 03:24:49.494900+02:00,Resource 1_1, HIGH, Spain
192,Sequence B,2023-12-04 03:14:49.494900+02:00,2023-12-04 03:14:49.494900+02:00,2023-12-04 03:24:49.494900+02:00,Resource 1_4, HIGH, Spain
194,Sequence A,2023-12-04 03:24:49.494900+02:00,2023-12-04 03:24:49.494900+02:00,2023-12-04 03:34:49.494900+02:00,Resource 1_3, HIGH, Spain
193,Sequence B,2023-12-04 03:24:49.494900+02:00,2023-12-04 03:24:49.494900+02:00,2023-12-04 03:34:49.494900+02:00,Resource 1_2, HIGH, Spain
195,Sequence A,2023-12-04 03:34:49.494900+02:00,2023-12-04 03:34:49.494900+02:00,2023-12-04 03:44:49.494900+02:00,Resource 1_1, HIGH, Spain
194,Sequence B,2023-12-04 03:34:49.494900+02:00,2023-12-04 03:34:49.494900+02:00,2023-12-04 03:44:49.494900+02:00,Resource 1_4, HIGH, Spain
196,Sequence A,2023-12-04 03:44:49.494900+02:00,2023-12-04 03:44:49.494900+02:00,2023-12-04 03:54:49.494900+02:00,Resource 1_3, HIGH, Spain
195,Sequence B,2023-12-04 03:44:49.494900+02:00,2023-12-04 03:44:49.494900+02:00,2023-12-04 03:54:49.494900+02:00,Resource 1_2, HIGH, Spain
190,Sequence C,2023-12-04 03:04:49.494900+02:00,2023-12-04 03:44:49.494900+02:00,2023-12-04 03:54:49.494900+02:00,Resource 1_0, HIGH, Spain
191,Sequence C,2023-12-04 03:14:49.494900+02:00,2023-12-04 03:54:49.494900+02:00,2023-12-04 04:04:49.494900+02:00,Resource 1_0, HIGH, Spain
192,Sequence C,2023-12-04 03:24:49.494900+02:00,2023-12-04 04:04:49.494900+02:00,2023-12-04 04:14:49.494900+02:00,Resource 1_0, HIGH, Spain
193,Sequence C,2023-12-04 03:34:49.494900+02:00,2023-12-04 04:14:49.494900+02:00,2023-12-04 04:24:49.494900+02:00,Resource 1_0, HIGH, Spain
194,Sequence C,2023-12-04 03:44:49.494900+02:00,2023-12-04 04:24:49.494900+02:00,2023-12-04 04:34:49.494900+02:00,Resource 1_0, HIGH, Spain
197,Sequence A,2023-12-04 03:54:49.494900+02:00,2023-12-04 03:54:49.494900+02:00,2023-12-04 04:04:49.494900+02:00,Resource 1_1, HIGH, Spain
196,Sequence B,2023-12-04 03:54:49.494900+02:00,2023-12-04 03:54:49.494900+02:00,2023-12-04 04:04:49.494900+02:00,Resource 1_4, HIGH, Spain
198,Sequence A,2023-12-04 04:04:49.494900+02:00,2023-12-04 04:04:49.494900+02:00,2023-12-04 04:14:49.494900+02:00,Resource 1_3, HIGH, Spain
197,Sequence B,2023-12-04 04:04:49.494900+02:00,2023-12-04 04:04:49.494900+02:00,2023-12-04 04:14:49.494900+02:00,Resource 1_2, HIGH, Spain
199,Sequence A,2023-12-04 04:14:49.494900+02:00,2023-12-04 04:14:49.494900+02:00,2023-12-04 04:24:49.494900+02:00,Resource 1_1, HIGH, Spain
198,Sequence B,2023-12-04 04:14:49.494900+02:00,2023-12-04 04:14:49.494900+02:00,2023-12-04 04:24:49.494900+02:00,Resource 1_4, HIGH, Spain
200,Sequence A,2023-12-04 04:24:49.494900+02:00,2023-12-04 04:24:49.494900+02:00,2023-12-04 04:34:49.494900+02:00,Resource 1_3, HIGH, Spain
199,Sequence B,2023-12-04 04:24:49.494900+02:00,2023-12-04 04:24:49.494900+02:00,2023-12-04 04:34:49.494900+02:00,Resource 1_2, HIGH, Spain
201,Sequence A,2023-12-04 04:34:49.494900+02:00,2023-12-04 04:34:49.494900+02:00,2023-12-04 04:44:49.494900+02:00,Resource 1_1, HIGH, Spain
200,Sequence B,2023-12-04 04:34:49.494900+02:00,2023-12-04 04:34:49.494900+02:00,2023-12-04 04:44:49.494900+02:00,Resource 1_4, HIGH, Spain
195,Sequence C,2023-12-04 03:54:49.494900+02:00,2023-12-04 04:34:49.494900+02:00,2023-12-04 04:44:49.494900+02:00,Resource 1_0, HIGH, Spain
196,Sequence C,2023-12-04 04:04:49.494900+02:00,2023-12-04 04:44:49.494900+02:00,2023-12-04 04:54:49.494900+02:00,Resource 1_0, HIGH, Spain
197,Sequence C,2023-12-04 04:14:49.494900+02:00,2023-12-04 04:54:49.494900+02:00,2023-12-04 05:04:49.494900+02:00,Resource 1_0, HIGH, Spain
198,Sequence C,2023-12-04 04:24:49.494900+02:00,2023-12-04 05:04:49.494900+02:00,2023-12-04 05:14:49.494900+02:00,Resource 1_0, HIGH, Spain
199,Sequence C,2023-12-04 04:34:49.494900+02:00,2023-12-04 05:14:49.494900+02:00,2023-12-04 05:24:49.494900+02:00,Resource 1_0, HIGH, Spain
202,Sequence A,2023-12-04 04:44:49.494900+02:00,2023-12-04 04:44:49.494900+02:00,2023-12-04 04:54:49.494900+02:00,Resource 1_3, HIGH, Spain
201,Sequence B,2023-12-04 04:44:49.494900+02:00,2023-12-04 04:44:49.494900+02:00,2023-12-04 04:54:49.494900+02:00,Resource 1_2, HIGH, Spain
203,Sequence A,2023-12-04 04:54:49.494900+02:00,2023-12-04 04:54:49.494900+02:00,2023-12-04 05:04:49.494900+02:00,Resource 1_1, HIGH, Spain
202,Sequence B,2023-12-04 04:54:49.494900+02:00,2023-12-04 04:54:49.494900+02:00,2023-12-04 05:04:49.494900+02:00,Resource 1_4, HIGH, Spain
204,Sequence A,2023-12-04 05:04:49.494900+02:00,2023-12-04 05:04:49.494900+02:00,2023-12-04 05:14:49.494900+02:00,Resource 1_3, HIGH, Spain
203,Sequence B,2023-12-04 05:04:49.494900+02:00,2023-12-04 05:04:49.494900+02:00,2023-12-04 05:14:49.494900+02:00,Resource 1_2, HIGH, Spain
205,Sequence A,2023-12-04 05:14:49.494900+02:00,2023-12-04 05:14:49.494900+02:00,2023-12-04 05:24:49.494900+02:00,Resource 1_1, HIGH, Spain
204,Sequence B,2023-12-04 05:14:49.494900+02:00,2023-12-04 05:14:49.494900+02:00,2023-12-04 05:24:49.494900+02:00,Resource 1_4, HIGH, Spain
206,Sequence A,2023-12-04 05:24:49.494900+02:00,2023-12-04 05:24:49.494900+02:00,2023-12-04 05:34:49.494900+02:00,Resource 1_3, HIGH, Spain
205,Sequence B,2023-12-04 05:24:49.494900+02:00,2023-12-04 05:24:49.494900+02:00,2023-12-04 05:34:49.494900+02:00,Resource 1_2, HIGH, Spain
200,Sequence C,2023-12-04 04:44:49.494900+02:00,2023-12-04 05:24:49.494900+02:00,2023-12-04 05:34:49.494900+02:00,Resource 1_0, HIGH, Spain
201,Sequence C,2023-12-04 04:54:49.494900+02:00,2023-12-04 05:34:49.494900+02:00,2023-12-04 05:44:49.494900+02:00,Resource 1_0, HIGH, Spain
202,Sequence C,2023-12-04 05:04:49.494900+02:00,2023-12-04 05:44:49.494900+02:00,2023-12-04 05:54:49.494900+02:00,Resource 1_0, HIGH, Spain
203,Sequence C,2023-12-04 05:14:49.494900+02:00,2023-12-04 05:54:49.494900+02:00,2023-12-04 06:04:49.494900+02:00,Resource 1_0, HIGH, Spain
204,Sequence C,2023-12-04 05:24:49.494900+02:00,2023-12-04 06:04:49.494900+02:00,2023-12-04 06:14:49.494900+02:00,Resource 1_0, HIGH, Spain
207,Sequence A,2023-12-04 05:34:49.494900+02:00,2023-12-04 05:34:49.494900+02:00,2023-12-04 05:44:49.494900+02:00,Resource 1_1, HIGH, Spain
206,Sequence B,2023-12-04 05:34:49.494900+02:00,2023-12-04 05:34:49.494900+02:00,2023-12-04 05:44:49.494900+02:00,Resource 1_4, HIGH, Spain
208,Sequence A,2023-12-04 05:44:49.494900+02:00,2023-12-04 05:44:49.494900+02:00,2023-12-04 05:54:49.494900+02:00,Resource 1_3, HIGH, Spain
207,Sequence B,2023-12-04 05:44:49.494900+02:00,2023-12-04 05:44:49.494900+02:00,2023-12-04 05:54:49.494900+02:00,Resource 1_2, HIGH, Spain
209,Sequence A,2023-12-04 05:54:49.494900+02:00,2023-12-04 05:54:49.494900+02:00,2023-12-04 06:04:49.494900+02:00,Resource 1_1, HIGH, Spain
208,Sequence B,2023-12-04 05:54:49.494900+02:00,2023-12-04 05:54:49.494900+02:00,2023-12-04 06:04:49.494900+02:00,Resource 1_4, HIGH, Spain
210,Sequence A,2023-12-04 06:04:49.494900+02:00,2023-12-04 06:04:49.494900+02:00,2023-12-04 06:14:49.494900+02:00,Resource 1_3, HIGH, Spain
209,Sequence B,2023-12-04 06:04:49.494900+02:00,2023-12-04 06:04:49.494900+02:00,2023-12-04 06:14:49.494900+02:00,Resource 1_2, HIGH, Spain
211,Sequence A,2023-12-04 06:14:49.494900+02:00,2023-12-04 06:14:49.494900+02:00,2023-12-04 06:24:49.494900+02:00,Resource 1_1, HIGH, Spain
210,Sequence B,2023-12-04 06:14:49.494900+02:00,2023-12-04 06:14:49.494900+02:00,2023-12-04 06:24:49.494900+02:00,Resource 1_4, HIGH, Spain
205,Sequence C,2023-12-04 05:34:49.494900+02:00,2023-12-04 06:14:49.494900+02:00,2023-12-04 06:24:49.494900+02:00,Resource 1_0, HIGH, Spain
206,Sequence C,2023-12-04 05:44:49.494900+02:00,2023-12-04 06:24:49.494900+02:00,2023-12-04 06:34:49.494900+02:00,Resource 1_0, HIGH, Spain
207,Sequence C,2023-12-04 05:54:49.494900+02:00,2023-12-04 06:34:49.494900+02:00,2023-12-04 06:44:49.494900+02:00,Resource 1_0, HIGH, Spain
208,Sequence C,2023-12-04 06:04:49.494900+02:00,2023-12-04 06:44:49.494900+02:00,2023-12-04 06:54:49.494900+02:00,Resource 1_0, HIGH, Spain
209,Sequence C,2023-12-04 06:14:49.494900+02:00,2023-12-04 06:54:49.494900+02:00,2023-12-04 07:04:49.494900+02:00,Resource 1_0, HIGH, Spain
212,Sequence A,2023-12-04 06:24:49.494900+02:00,2023-12-04 06:24:49.494900+02:00,2023-12-04 06:34:49.494900+02:00,Resource 1_3, HIGH, Spain
211,Sequence B,2023-12-04 06:24:49.494900+02:00,2023-12-04 06:24:49.494900+02:00,2023-12-04 06:34:49.494900+02:00,Resource 1_2, HIGH, Spain
213,Sequence A,2023-12-04 06:34:49.494900+02:00,2023-12-04 06:34:49.494900+02:00,2023-12-04 06:44:49.494900+02:00,Resource 1_1, HIGH, Spain
212,Sequence B,2023-12-04 06:34:49.494900+02:00,2023-12-04 06:34:49.494900+02:00,2023-12-04 06:44:49.494900+02:00,Resource 1_4, HIGH, Spain
214,Sequence A,2023-12-04 06:44:49.494900+02:00,2023-12-04 06:44:49.494900+02:00,2023-12-04 06:54:49.494900+02:00,Resource 1_3, HIGH, Spain
213,Sequence B,2023-12-04 06:44:49.494900+02:00,2023-12-04 06:44:49.494900+02:00,2023-12-04 06:54:49.494900+02:00,Resource 1_2, HIGH, Spain
215,Sequence A,2023-12-04 06:54:49.494900+02:00,2023-12-04 06:54:49.494900+02:00,2023-12-04 07:04:49.494900+02:00,Resource 1_1, HIGH, Spain
214,Sequence B,2023-12-04 06:54:49.494900+02:00,2023-12-04 06:54:49.494900+02:00,2023-12-04 07:04:49.494900+02:00,Resource 1_4, HIGH, Spain
216,Sequence A,2023-12-04 07:04:49.494900+02:00,2023-12-04 07:04:49.494900+02:00,2023-12-04 07:14:49.494900+02:00,Resource 1_3, HIGH, Spain
215,Sequence B,2023-12-04 07:04:49.494900+02:00,2023-12-04 07:04:49.494900+02:00,2023-12-04 07:14:49.494900+02:00,Resource 1_2, HIGH, Spain
210,Sequence C,2023-12-04 06:24:49.494900+02:00,2023-12-04 07:04:49.494900+02:00,2023-12-04 07:14:49.494900+02:00,Resource 1_0, HIGH, Spain
211,Sequence C,2023-12-04 06:34:49.494900+02:00,2023-12-04 07:14:49.494900+02:00,2023-12-04 07:24:49.494900+02:00,Resource 1_0, HIGH, Spain
212,Sequence C,2023-12-04 06:44:49.494900+02:00,2023-12-04 07:24:49.494900+02:00,2023-12-04 07:34:49.494900+02:00,Resource 1_0, HIGH, Spain
213,Sequence C,2023-12-04 06:54:49.494900+02:00,2023-12-04 07:34:49.494900+02:00,2023-12-04 07:44:49.494900+02:00,Resource 1_0, HIGH, Spain
214,Sequence C,2023-12-04 07:04:49.494900+02:00,2023-12-04 07:44:49.494900+02:00,2023-12-04 07:54:49.494900+02:00,Resource 1_0, HIGH, Spain
217,Sequence A,2023-12-04 07:14:49.494900+02:00,2023-12-04 07:14:49.494900+02:00,2023-12-04 07:24:49.494900+02:00,Resource 1_1, HIGH, Spain
216,Sequence B,2023-12-04 07:14:49.494900+02:00,2023-12-04 07:14:49.494900+02:00,2023-12-04 07:24:49.494900+02:00,Resource 1_4, HIGH, Spain
218,Sequence A,2023-12-04 07:24:49.494900+02:00,2023-12-04 07:24:49.494900+02:00,2023-12-04 07:34:49.494900+02:00,Resource 1_3, HIGH, Spain
217,Sequence B,2023-12-04 07:24:49.494900+02:00,2023-12-04 07:24:49.494900+02:00,2023-12-04 07:34:49.494900+02:00,Resource 1_2, HIGH, Spain
219,Sequence A,2023-12-04 07:34:49.494900+02:00,2023-12-04 07:34:49.494900+02:00,2023-12-04 07:44:49.494900+02:00,Resource 1_1, HIGH, Spain
218,Sequence B,2023-12-04 07:34:49.494900+02:00,2023-12-04 07:34:49.494900+02:00,2023-12-04 07:44:49.494900+02:00,Resource 1_4, HIGH, Spain
220,Sequence A,2023-12-04 07:44:49.494900+02:00,2023-12-04 07:44:49.494900+02:00,2023-12-04 07:54:49.494900+02:00,Resource 1_3, HIGH, Spain
219,Sequence B,2023-12-04 07:44:49.494900+02:00,2023-12-04 07:44:49.494900+02:00,2023-12-04 07:54:49.494900+02:00,Resource 1_2, HIGH, Spain
221,Sequence A,2023-12-04 07:54:49.494900+02:00,2023-12-04 07:54:49.494900+02:00,2023-12-04 08:04:49.494900+02:00,Resource 1_1, HIGH, Spain
220,Sequence B,2023-12-04 07:54:49.494900+02:00,2023-12-04 07:54:49.494900+02:00,2023-12-04 08:04:49.494900+02:00,Resource 1_4, HIGH, Spain
215,Sequence C,2023-12-04 07:14:49.494900+02:00,2023-12-04 07:54:49.494900+02:00,2023-12-04 08:04:49.494900+02:00,Resource 1_0, HIGH, Spain
216,Sequence C,2023-12-04 07:24:49.494900+02:00,2023-12-04 08:04:49.494900+02:00,2023-12-04 08:14:49.494900+02:00,Resource 1_0, HIGH, Spain
217,Sequence C,2023-12-04 07:34:49.494900+02:00,2023-12-04 08:14:49.494900+02:00,2023-12-04 08:24:49.494900+02:00,Resource 1_0, HIGH, Spain
218,Sequence C,2023-12-04 07:44:49.494900+02:00,2023-12-04 08:24:49.494900+02:00,2023-12-04 08:34:49.494900+02:00,Resource 1_0, HIGH, Spain
219,Sequence C,2023-12-04 07:54:49.494900+02:00,2023-12-04 08:34:49.494900+02:00,2023-12-04 08:44:49.494900+02:00,Resource 1_0, HIGH, Spain
222,Sequence A,2023-12-04 08:04:49.494900+02:00,2023-12-04 08:04:49.494900+02:00,2023-12-04 08:14:49.494900+02:00,Resource 1_3, HIGH, Spain
221,Sequence B,2023-12-04 08:04:49.494900+02:00,2023-12-04 08:04:49.494900+02:00,2023-12-04 08:14:49.494900+02:00,Resource 1_2, HIGH, Spain
223,Sequence A,2023-12-04 08:14:49.494900+02:00,2023-12-04 08:14:49.494900+02:00,2023-12-04 08:24:49.494900+02:00,Resource 1_1, HIGH, Spain
222,Sequence B,2023-12-04 08:14:49.494900+02:00,2023-12-04 08:14:49.494900+02:00,2023-12-04 08:24:49.494900+02:00,Resource 1_4, HIGH, Spain
224,Sequence A,2023-12-04 08:24:49.494900+02:00,2023-12-04 08:24:49.494900+02:00,2023-12-04 08:34:49.494900+02:00,Resource 1_3, HIGH, Spain
223,Sequence B,2023-12-04 08:24:49.494900+02:00,2023-12-04 08:24:49.494900+02:00,2023-12-04 08:34:49.494900+02:00,Resource 1_2, HIGH, Spain
225,Sequence A,2023-12-04 08:34:49.494900+02:00,2023-12-04 08:34:49.494900+02:00,2023-12-04 08:44:49.494900+02:00,Resource 1_1, HIGH, Spain
224,Sequence B,2023-12-04 08:34:49.494900+02:00,2023-12-04 08:34:49.494900+02:00,2023-12-04 08:44:49.494900+02:00,Resource 1_4, HIGH, Spain
226,Sequence A,2023-12-04 08:44:49.494900+02:00,2023-12-04 08:44:49.494900+02:00,2023-12-04 08:54:49.494900+02:00,Resource 1_3, HIGH, Spain
225,Sequence B,2023-12-04 08:44:49.494900+02:00,2023-12-04 08:44:49.494900+02:00,2023-12-04 08:54:49.494900+02:00,Resource 1_2, HIGH, Spain
220,Sequence C,2023-12-04 08:04:49.494900+02:00,2023-12-04 08:44:49.494900+02:00,2023-12-04 08:54:49.494900+02:00,Resource 1_0, HIGH, Spain
221,Sequence C,2023-12-04 08:14:49.494900+02:00,2023-12-04 08:54:49.494900+02:00,2023-12-04 09:04:49.494900+02:00,Resource 1_0, HIGH, Spain
222,Sequence C,2023-12-04 08:24:49.494900+02:00,2023-12-04 09:04:49.494900+02:00,2023-12-04 09:14:49.494900+02:00,Resource 1_0, HIGH, Spain
223,Sequence C,2023-12-04 08:34:49.494900+02:00,2023-12-04 09:14:49.494900+02:00,2023-12-04 09:24:49.494900+02:00,Resource 1_0, HIGH, Spain
224,Sequence C,2023-12-04 08:44:49.494900+02:00,2023-12-04 09:24:49.494900+02:00,2023-12-04 09:34:49.494900+02:00,Resource 1_0, HIGH, Spain
227,Sequence A,2023-12-04 08:54:49.494900+02:00,2023-12-04 08:54:49.494900+02:00,2023-12-04 09:04:49.494900+02:00,Resource 1_1, HIGH, Spain
226,Sequence B,2023-12-04 08:54:49.494900+02:00,2023-12-04 08:54:49.494900+02:00,2023-12-04 09:04:49.494900+02:00,Resource 1_4, HIGH, Spain
228,Sequence A,2023-12-04 09:04:49.494900+02:00,2023-12-04 09:04:49.494900+02:00,2023-12-04 09:14:49.494900+02:00,Resource 1_3, HIGH, Spain
227,Sequence B,2023-12-04 09:04:49.494900+02:00,2023-12-04 09:04:49.494900+02:00,2023-12-04 09:14:49.494900+02:00,Resource 1_2, HIGH, Spain
229,Sequence A,2023-12-04 09:14:49.494900+02:00,2023-12-04 09:14:49.494900+02:00,2023-12-04 09:24:49.494900+02:00,Resource 1_1, HIGH, Spain
228,Sequence B,2023-12-04 09:14:49.494900+02:00,2023-12-04 09:14:49.494900+02:00,2023-12-04 09:24:49.494900+02:00,Resource 1_4, HIGH, Spain
230,Sequence A,2023-12-04 09:24:49.494900+02:00,2023-12-04 09:24:49.494900+02:00,2023-12-04 09:34:49.494900+02:00,Resource 1_3, HIGH, Spain
229,Sequence B,2023-12-04 09:24:49.494900+02:00,2023-12-04 09:24:49.494900+02:00,2023-12-04 09:34:49.494900+02:00,Resource 1_2, HIGH, Spain
231,Sequence A,2023-12-04 09:34:49.494900+02:00,2023-12-04 09:34:49.494900+02:00,2023-12-04 09:44:49.494900+02:00,Resource 1_1, HIGH, Spain
230,Sequence B,2023-12-04 09:34:49.494900+02:00,2023-12-04 09:34:49.494900+02:00,2023-12-04 09:44:49.494900+02:00,Resource 1_4, HIGH, Spain
225,Sequence C,2023-12-04 08:54:49.494900+02:00,2023-12-04 09:34:49.494900+02:00,2023-12-04 09:44:49.494900+02:00,Resource 1_0, HIGH, Spain
226,Sequence C,2023-12-04 09:04:49.494900+02:00,2023-12-04 09:44:49.494900+02:00,2023-12-04 09:54:49.494900+02:00,Resource 1_0, HIGH, Spain
227,Sequence C,2023-12-04 09:14:49.494900+02:00,2023-12-04 09:54:49.494900+02:00,2023-12-04 10:04:49.494900+02:00,Resource 1_0, HIGH, Spain
228,Sequence C,2023-12-04 09:24:49.494900+02:00,2023-12-04 10:04:49.494900+02:00,2023-12-04 10:14:49.494900+02:00,Resource 1_0, HIGH, Spain
229,Sequence C,2023-12-04 09:34:49.494900+02:00,2023-12-04 10:14:49.494900+02:00,2023-12-04 10:24:49.494900+02:00,Resource 1_0, HIGH, Spain
232,Sequence A,2023-12-04 09:44:49.494900+02:00,2023-12-04 09:44:49.494900+02:00,2023-12-04 09:54:49.494900+02:00,Resource 1_3, HIGH, Spain
231,Sequence B,2023-12-04 09:44:49.494900+02:00,2023-12-04 09:44:49.494900+02:00,2023-12-04 09:54:49.494900+02:00,Resource 1_2, HIGH, Spain
233,Sequence A,2023-12-04 09:54:49.494900+02:00,2023-12-04 09:54:49.494900+02:00,2023-12-04 10:04:49.494900+02:00,Resource 1_1, HIGH, Spain
232,Sequence B,2023-12-04 09:54:49.494900+02:00,2023-12-04 09:54:49.494900+02:00,2023-12-04 10:04:49.494900+02:00,Resource 1_4, HIGH, Spain
234,Sequence A,2023-12-04 10:04:49.494900+02:00,2023-12-04 10:04:49.494900+02:00,2023-12-04 10:14:49.494900+02:00,Resource 1_3, HIGH, Spain
233,Sequence B,2023-12-04 10:04:49.494900+02:00,2023-12-04 10:04:49.494900+02:00,2023-12-04 10:14:49.494900+02:00,Resource 1_2, HIGH, Spain
235,Sequence A,2023-12-04 10:14:49.494900+02:00,2023-12-04 10:14:49.494900+02:00,2023-12-04 10:24:49.494900+02:00,Resource 1_1, HIGH, Spain
234,Sequence B,2023-12-04 10:14:49.494900+02:00,2023-12-04 10:14:49.494900+02:00,2023-12-04 10:24:49.494900+02:00,Resource 1_4, HIGH, Spain
236,Sequence A,2023-12-04 10:24:49.494900+02:00,2023-12-04 10:24:49.494900+02:00,2023-12-04 10:34:49.494900+02:00,Resource 1_3, HIGH, Spain
235,Sequence B,2023-12-04 10:24:49.494900+02:00,2023-12-04 10:24:49.494900+02:00,2023-12-04 10:34:49.494900+02:00,Resource 1_2, HIGH, Spain
230,Sequence C,2023-12-04 09:44:49.494900+02:00,2023-12-04 10:24:49.494900+02:00,2023-12-04 10:34:49.494900+02:00,Resource 1_0, HIGH, Spain
231,Sequence C,2023-12-04 09:54:49.494900+02:00,2023-12-04 10:34:49.494900+02:00,2023-12-04 10:44:49.494900+02:00,Resource 1_0, HIGH, Spain
232,Sequence C,2023-12-04 10:04:49.494900+02:00,2023-12-04 10:44:49.494900+02:00,2023-12-04 10:54:49.494900+02:00,Resource 1_0, HIGH, Spain
233,Sequence C,2023-12-04 10:14:49.494900+02:00,2023-12-04 10:54:49.494900+02:00,2023-12-04 11:04:49.494900+02:00,Resource 1_0, HIGH, Spain
234,Sequence C,2023-12-04 10:24:49.494900+02:00,2023-12-04 11:04:49.494900+02:00,2023-12-04 11:14:49.494900+02:00,Resource 1_0, HIGH, Spain
