case_id,activity,enable_time,start_time,end_time,resource
164,Sequence B,2023-11-03 22:34:49.494900+02:00,2023-11-03 22:34:49.494900+02:00,2023-11-03 22:44:49.494900+02:00,No batcher resource 1_3
163,Sequence C,2023-11-03 22:34:49.494900+02:00,2023-11-03 22:34:49.494900+02:00,2023-11-03 22:44:49.494900+02:00,No batcher resource 1_4
166,Sequence A,2023-11-03 22:44:49.494900+02:00,2023-11-03 22:44:49.494900+02:00,2023-11-03 22:54:49.494900+02:00,No batcher resource 1_0
165,Sequence B,2023-11-03 22:44:49.494900+02:00,2023-11-03 22:44:49.494900+02:00,2023-11-03 22:54:49.494900+02:00,No batcher resource 1_1
164,Sequence C,2023-11-03 22:44:49.494900+02:00,2023-11-03 22:44:49.494900+02:00,2023-11-03 22:54:49.494900+02:00,No batcher resource 1_2
167,Sequence A,2023-11-03 22:54:49.494900+02:00,2023-11-03 22:54:49.494900+02:00,2023-11-03 23:04:49.494900+02:00,No batcher resource 1_3
166,Sequence B,2023-11-03 22:54:49.494900+02:00,2023-11-03 22:54:49.494900+02:00,2023-11-03 23:04:49.494900+02:00,No batcher resource 1_4
165,Sequence C,2023-11-03 22:54:49.494900+02:00,2023-11-03 22:54:49.494900+02:00,2023-11-03 23:04:49.494900+02:00,No batcher resource 1_0
168,Sequence A,2023-11-03 23:04:49.494900+02:00,2023-11-03 23:04:49.494900+02:00,2023-11-03 23:14:49.494900+02:00,No batcher resource 1_1
167,Sequence B,2023-11-03 23:04:49.494900+02:00,2023-11-03 23:04:49.494900+02:00,2023-11-03 23:14:49.494900+02:00,No batcher resource 1_2
166,Sequence C,2023-11-03 23:04:49.494900+02:00,2023-11-03 23:04:49.494900+02:00,2023-11-03 23:14:49.494900+02:00,No batcher resource 1_3
169,Sequence A,2023-11-03 23:14:49.494900+02:00,2023-11-03 23:14:49.494900+02:00,2023-11-03 23:24:49.494900+02:00,No batcher resource 1_4
168,Sequence B,2023-11-03 23:14:49.494900+02:00,2023-11-03 23:14:49.494900+02:00,2023-11-03 23:24:49.494900+02:00,No batcher resource 1_0
167,Sequence C,2023-11-03 23:14:49.494900+02:00,2023-11-03 23:14:49.494900+02:00,2023-11-03 23:24:49.494900+02:00,No batcher resource 1_1
170,Sequence A,2023-11-03 23:24:49.494900+02:00,2023-11-03 23:24:49.494900+02:00,2023-11-03 23:34:49.494900+02:00,No batcher resource 1_2
169,Sequence B,2023-11-03 23:24:49.494900+02:00,2023-11-03 23:24:49.494900+02:00,2023-11-03 23:34:49.494900+02:00,No batcher resource 1_3
168,Sequence C,2023-11-03 23:24:49.494900+02:00,2023-11-03 23:24:49.494900+02:00,2023-11-03 23:34:49.494900+02:00,No batcher resource 1_4
171,Sequence A,2023-11-03 23:34:49.494900+02:00,2023-11-03 23:34:49.494900+02:00,2023-11-03 23:44:49.494900+02:00,No batcher resource 1_0
170,Sequence B,2023-11-03 23:34:49.494900+02:00,2023-11-03 23:34:49.494900+02:00,2023-11-03 23:44:49.494900+02:00,No batcher resource 1_1
169,Sequence C,2023-11-03 23:34:49.494900+02:00,2023-11-03 23:34:49.494900+02:00,2023-11-03 23:44:49.494900+02:00,No batcher resource 1_2
172,Sequence A,2023-11-03 23:44:49.494900+02:00,2023-11-03 23:44:49.494900+02:00,2023-11-03 23:54:49.494900+02:00,No batcher resource 1_3
171,Sequence B,2023-11-03 23:44:49.494900+02:00,2023-11-03 23:44:49.494900+02:00,2023-11-03 23:54:49.494900+02:00,No batcher resource 1_4
170,Sequence C,2023-11-03 23:44:49.494900+02:00,2023-11-03 23:44:49.494900+02:00,2023-11-03 23:54:49.494900+02:00,No batcher resource 1_0
173,Sequence A,2023-11-03 23:54:49.494900+02:00,2023-11-03 23:54:49.494900+02:00,2023-11-04 00:05:49.494900+02:00,No batcher resource 1_1
172,Sequence B,2023-11-03 23:54:49.494900+02:00,2023-11-03 23:54:49.494900+02:00,2023-11-04 00:05:49.494900+02:00,No batcher resource 1_2
171,Sequence C,2023-11-03 23:54:49.494900+02:00,2023-11-03 23:54:49.494900+02:00,2023-11-04 00:05:49.494900+02:00,No batcher resource 1_3
174,Sequence A,2023-11-04 00:04:49.494900+02:00,2023-11-04 00:04:49.494900+02:00,2023-11-04 00:14:49.494900+02:00,No batcher resource 1_4
173,Sequence B,2023-11-04 00:05:49.494900+02:00,2023-11-04 00:05:49.494900+02:00,2023-11-04 00:15:49.494900+02:00,No batcher resource 1_0
172,Sequence C,2023-11-04 00:05:49.494900+02:00,2023-11-04 00:05:49.494900+02:00,2023-11-04 00:15:49.494900+02:00,No batcher resource 1_1
175,Sequence A,2023-11-04 00:14:49.494900+02:00,2023-11-04 00:14:49.494900+02:00,2023-11-04 00:24:49.494900+02:00,No batcher resource 1_2
174,Sequence B,2023-11-04 00:14:49.494900+02:00,2023-11-04 00:14:49.494900+02:00,2023-11-04 00:24:49.494900+02:00,No batcher resource 1_3
173,Sequence C,2023-11-04 00:15:49.494900+02:00,2023-11-04 00:15:49.494900+02:00,2023-11-04 00:25:49.494900+02:00,No batcher resource 1_4
176,Sequence A,2023-11-04 00:24:49.494900+02:00,2023-11-04 00:24:49.494900+02:00,2023-11-04 00:34:49.494900+02:00,No batcher resource 1_0
175,Sequence B,2023-11-04 00:24:49.494900+02:00,2023-11-04 00:24:49.494900+02:00,2023-11-04 00:34:49.494900+02:00,No batcher resource 1_1
174,Sequence C,2023-11-04 00:24:49.494900+02:00,2023-11-04 00:24:49.494900+02:00,2023-11-04 00:34:49.494900+02:00,No batcher resource 1_2
177,Sequence A,2023-11-04 00:34:49.494900+02:00,2023-11-04 00:34:49.494900+02:00,2023-11-04 00:44:49.494900+02:00,No batcher resource 1_3
176,Sequence B,2023-11-04 00:34:49.494900+02:00,2023-11-04 00:34:49.494900+02:00,2023-11-04 00:44:49.494900+02:00,No batcher resource 1_4
175,Sequence C,2023-11-04 00:34:49.494900+02:00,2023-11-04 00:34:49.494900+02:00,2023-11-04 00:44:49.494900+02:00,No batcher resource 1_0
178,Sequence A,2023-11-04 00:44:49.494900+02:00,2023-11-04 00:44:49.494900+02:00,2023-11-04 00:54:49.494900+02:00,No batcher resource 1_1
177,Sequence B,2023-11-04 00:44:49.494900+02:00,2023-11-04 00:44:49.494900+02:00,2023-11-04 00:54:49.494900+02:00,No batcher resource 1_2
176,Sequence C,2023-11-04 00:44:49.494900+02:00,2023-11-04 00:44:49.494900+02:00,2023-11-04 00:54:49.494900+02:00,No batcher resource 1_3
179,Sequence A,2023-11-04 00:54:49.494900+02:00,2023-11-04 00:54:49.494900+02:00,2023-11-04 01:04:49.494900+02:00,No batcher resource 1_4
178,Sequence B,2023-11-04 00:54:49.494900+02:00,2023-11-04 00:54:49.494900+02:00,2023-11-04 01:04:49.494900+02:00,No batcher resource 1_0
177,Sequence C,2023-11-04 00:54:49.494900+02:00,2023-11-04 00:54:49.494900+02:00,2023-11-04 01:04:49.494900+02:00,No batcher resource 1_1
180,Sequence A,2023-11-04 01:04:49.494900+02:00,2023-11-04 01:04:49.494900+02:00,2023-11-04 01:14:49.494900+02:00,No batcher resource 1_2
179,Sequence B,2023-11-04 01:04:49.494900+02:00,2023-11-04 01:04:49.494900+02:00,2023-11-04 01:14:49.494900+02:00,No batcher resource 1_3
178,Sequence C,2023-11-04 01:04:49.494900+02:00,2023-11-04 01:04:49.494900+02:00,2023-11-04 01:14:49.494900+02:00,No batcher resource 1_4
181,Sequence A,2023-11-04 01:14:49.494900+02:00,2023-11-04 01:14:49.494900+02:00,2023-11-04 01:24:49.494900+02:00,No batcher resource 1_0
180,Sequence B,2023-11-04 01:14:49.494900+02:00,2023-11-04 01:14:49.494900+02:00,2023-11-04 01:24:49.494900+02:00,No batcher resource 1_1
179,Sequence C,2023-11-04 01:14:49.494900+02:00,2023-11-04 01:14:49.494900+02:00,2023-11-04 01:24:49.494900+02:00,No batcher resource 1_2
182,Sequence A,2023-11-04 01:24:49.494900+02:00,2023-11-04 01:24:49.494900+02:00,2023-11-04 01:34:49.494900+02:00,No batcher resource 1_3
181,Sequence B,2023-11-04 01:24:49.494900+02:00,2023-11-04 01:24:49.494900+02:00,2023-11-04 01:34:49.494900+02:00,No batcher resource 1_4
180,Sequence C,2023-11-04 01:24:49.494900+02:00,2023-11-04 01:24:49.494900+02:00,2023-11-04 01:34:49.494900+02:00,No batcher resource 1_0
183,Sequence A,2023-11-04 01:34:49.494900+02:00,2023-11-04 01:34:49.494900+02:00,2023-11-04 01:44:49.494900+02:00,No batcher resource 1_1
182,Sequence B,2023-11-04 01:34:49.494900+02:00,2023-11-04 01:34:49.494900+02:00,2023-11-04 01:44:49.494900+02:00,No batcher resource 1_2
181,Sequence C,2023-11-04 01:34:49.494900+02:00,2023-11-04 01:34:49.494900+02:00,2023-11-04 01:44:49.494900+02:00,No batcher resource 1_3
184,Sequence A,2023-11-04 01:44:49.494900+02:00,2023-11-04 01:44:49.494900+02:00,2023-11-04 01:54:49.494900+02:00,No batcher resource 1_4
183,Sequence B,2023-11-04 01:44:49.494900+02:00,2023-11-04 01:44:49.494900+02:00,2023-11-04 01:54:49.494900+02:00,No batcher resource 1_0
182,Sequence C,2023-11-04 01:44:49.494900+02:00,2023-11-04 01:44:49.494900+02:00,2023-11-04 01:54:49.494900+02:00,No batcher resource 1_1
185,Sequence A,2023-11-04 01:54:49.494900+02:00,2023-11-04 01:54:49.494900+02:00,2023-11-04 02:04:49.494900+02:00,No batcher resource 1_2
184,Sequence B,2023-11-04 01:54:49.494900+02:00,2023-11-04 01:54:49.494900+02:00,2023-11-04 02:04:49.494900+02:00,No batcher resource 1_3
183,Sequence C,2023-11-04 01:54:49.494900+02:00,2023-11-04 01:54:49.494900+02:00,2023-11-04 02:04:49.494900+02:00,No batcher resource 1_4
186,Sequence A,2023-11-04 02:04:49.494900+02:00,2023-11-04 02:04:49.494900+02:00,2023-11-04 02:14:49.494900+02:00,No batcher resource 1_0
185,Sequence B,2023-11-04 02:04:49.494900+02:00,2023-11-04 02:04:49.494900+02:00,2023-11-04 02:14:49.494900+02:00,No batcher resource 1_1
184,Sequence C,2023-11-04 02:04:49.494900+02:00,2023-11-04 02:04:49.494900+02:00,2023-11-04 02:14:49.494900+02:00,No batcher resource 1_2
187,Sequence A,2023-11-04 02:14:49.494900+02:00,2023-11-04 02:14:49.494900+02:00,2023-11-04 02:24:49.494900+02:00,No batcher resource 1_3
186,Sequence B,2023-11-04 02:14:49.494900+02:00,2023-11-04 02:14:49.494900+02:00,2023-11-04 02:24:49.494900+02:00,No batcher resource 1_4
185,Sequence C,2023-11-04 02:14:49.494900+02:00,2023-11-04 02:14:49.494900+02:00,2023-11-04 02:24:49.494900+02:00,No batcher resource 1_0
188,Sequence A,2023-11-04 02:24:49.494900+02:00,2023-11-04 02:24:49.494900+02:00,2023-11-04 02:34:49.494900+02:00,No batcher resource 1_1
187,Sequence B,2023-11-04 02:24:49.494900+02:00,2023-11-04 02:24:49.494900+02:00,2023-11-04 02:34:49.494900+02:00,No batcher resource 1_2
186,Sequence C,2023-11-04 02:24:49.494900+02:00,2023-11-04 02:24:49.494900+02:00,2023-11-04 02:34:49.494900+02:00,No batcher resource 1_3
189,Sequence A,2023-11-04 02:34:49.494900+02:00,2023-11-04 02:34:49.494900+02:00,2023-11-04 02:44:49.494900+02:00,No batcher resource 1_4
188,Sequence B,2023-11-04 02:34:49.494900+02:00,2023-11-04 02:34:49.494900+02:00,2023-11-04 02:44:49.494900+02:00,No batcher resource 1_0
187,Sequence C,2023-11-04 02:34:49.494900+02:00,2023-11-04 02:34:49.494900+02:00,2023-11-04 02:44:49.494900+02:00,No batcher resource 1_1
190,Sequence A,2023-11-04 02:44:49.494900+02:00,2023-11-04 02:44:49.494900+02:00,2023-11-04 02:54:49.494900+02:00,No batcher resource 1_2
189,Sequence B,2023-11-04 02:44:49.494900+02:00,2023-11-04 02:44:49.494900+02:00,2023-11-04 02:54:49.494900+02:00,No batcher resource 1_3
188,Sequence C,2023-11-04 02:44:49.494900+02:00,2023-11-04 02:44:49.494900+02:00,2023-11-04 02:54:49.494900+02:00,No batcher resource 1_4
191,Sequence A,2023-11-04 02:54:49.494900+02:00,2023-11-04 02:54:49.494900+02:00,2023-11-04 03:04:49.494900+02:00,No batcher resource 1_0
190,Sequence B,2023-11-04 02:54:49.494900+02:00,2023-11-04 02:54:49.494900+02:00,2023-11-04 03:04:49.494900+02:00,No batcher resource 1_1
189,Sequence C,2023-11-04 02:54:49.494900+02:00,2023-11-04 02:54:49.494900+02:00,2023-11-04 03:04:49.494900+02:00,No batcher resource 1_2
192,Sequence A,2023-11-04 03:04:49.494900+02:00,2023-11-04 03:04:49.494900+02:00,2023-11-04 03:14:49.494900+02:00,No batcher resource 1_3
191,Sequence B,2023-11-04 03:04:49.494900+02:00,2023-11-04 03:04:49.494900+02:00,2023-11-04 03:14:49.494900+02:00,No batcher resource 1_4
190,Sequence C,2023-11-04 03:04:49.494900+02:00,2023-11-04 03:04:49.494900+02:00,2023-11-04 03:14:49.494900+02:00,No batcher resource 1_0
193,Sequence A,2023-11-04 03:14:49.494900+02:00,2023-11-04 03:14:49.494900+02:00,2023-11-04 03:24:49.494900+02:00,No batcher resource 1_1
192,Sequence B,2023-11-04 03:14:49.494900+02:00,2023-11-04 03:14:49.494900+02:00,2023-11-04 03:24:49.494900+02:00,No batcher resource 1_2
191,Sequence C,2023-11-04 03:14:49.494900+02:00,2023-11-04 03:14:49.494900+02:00,2023-11-04 03:24:49.494900+02:00,No batcher resource 1_3
194,Sequence A,2023-11-04 03:24:49.494900+02:00,2023-11-04 03:24:49.494900+02:00,2023-11-04 03:34:49.494900+02:00,No batcher resource 1_4
193,Sequence B,2023-11-04 03:24:49.494900+02:00,2023-11-04 03:24:49.494900+02:00,2023-11-04 03:34:49.494900+02:00,No batcher resource 1_0
192,Sequence C,2023-11-04 03:24:49.494900+02:00,2023-11-04 03:24:49.494900+02:00,2023-11-04 03:34:49.494900+02:00,No batcher resource 1_1
195,Sequence A,2023-11-04 03:34:49.494900+02:00,2023-11-04 03:34:49.494900+02:00,2023-11-04 03:44:49.494900+02:00,No batcher resource 1_2
194,Sequence B,2023-11-04 03:34:49.494900+02:00,2023-11-04 03:34:49.494900+02:00,2023-11-04 03:44:49.494900+02:00,No batcher resource 1_3
193,Sequence C,2023-11-04 03:34:49.494900+02:00,2023-11-04 03:34:49.494900+02:00,2023-11-04 03:44:49.494900+02:00,No batcher resource 1_4
196,Sequence A,2023-11-04 03:44:49.494900+02:00,2023-11-04 03:44:49.494900+02:00,2023-11-04 03:54:49.494900+02:00,No batcher resource 1_0
195,Sequence B,2023-11-04 03:44:49.494900+02:00,2023-11-04 03:44:49.494900+02:00,2023-11-04 03:54:49.494900+02:00,No batcher resource 1_1
194,Sequence C,2023-11-04 03:44:49.494900+02:00,2023-11-04 03:44:49.494900+02:00,2023-11-04 03:54:49.494900+02:00,No batcher resource 1_2
197,Sequence A,2023-11-04 03:54:49.494900+02:00,2023-11-04 03:54:49.494900+02:00,2023-11-04 04:04:49.494900+02:00,No batcher resource 1_3
196,Sequence B,2023-11-04 03:54:49.494900+02:00,2023-11-04 03:54:49.494900+02:00,2023-11-04 04:04:49.494900+02:00,No batcher resource 1_4
195,Sequence C,2023-11-04 03:54:49.494900+02:00,2023-11-04 03:54:49.494900+02:00,2023-11-04 04:04:49.494900+02:00,No batcher resource 1_0
198,Sequence A,2023-11-04 04:04:49.494900+02:00,2023-11-04 04:04:49.494900+02:00,2023-11-04 04:14:49.494900+02:00,No batcher resource 1_1
197,Sequence B,2023-11-04 04:04:49.494900+02:00,2023-11-04 04:04:49.494900+02:00,2023-11-04 04:14:49.494900+02:00,No batcher resource 1_2
196,Sequence C,2023-11-04 04:04:49.494900+02:00,2023-11-04 04:04:49.494900+02:00,2023-11-04 04:14:49.494900+02:00,No batcher resource 1_3
199,Sequence A,2023-11-04 04:14:49.494900+02:00,2023-11-04 04:14:49.494900+02:00,2023-11-04 04:24:49.494900+02:00,No batcher resource 1_4
198,Sequence B,2023-11-04 04:14:49.494900+02:00,2023-11-04 04:14:49.494900+02:00,2023-11-04 04:24:49.494900+02:00,No batcher resource 1_0
197,Sequence C,2023-11-04 04:14:49.494900+02:00,2023-11-04 04:14:49.494900+02:00,2023-11-04 04:24:49.494900+02:00,No batcher resource 1_1
200,Sequence A,2023-11-04 04:24:49.494900+02:00,2023-11-04 04:24:49.494900+02:00,2023-11-04 04:34:49.494900+02:00,No batcher resource 1_2
199,Sequence B,2023-11-04 04:24:49.494900+02:00,2023-11-04 04:24:49.494900+02:00,2023-11-04 04:34:49.494900+02:00,No batcher resource 1_3
198,Sequence C,2023-11-04 04:24:49.494900+02:00,2023-11-04 04:24:49.494900+02:00,2023-11-04 04:34:49.494900+02:00,No batcher resource 1_4
201,Sequence A,2023-11-04 04:34:49.494900+02:00,2023-11-04 04:34:49.494900+02:00,2023-11-04 04:44:49.494900+02:00,No batcher resource 1_0
200,Sequence B,2023-11-04 04:34:49.494900+02:00,2023-11-04 04:34:49.494900+02:00,2023-11-04 04:44:49.494900+02:00,No batcher resource 1_1
199,Sequence C,2023-11-04 04:34:49.494900+02:00,2023-11-04 04:34:49.494900+02:00,2023-11-04 04:44:49.494900+02:00,No batcher resource 1_2
202,Sequence A,2023-11-04 04:44:49.494900+02:00,2023-11-04 04:44:49.494900+02:00,2023-11-04 04:54:49.494900+02:00,No batcher resource 1_3
201,Sequence B,2023-11-04 04:44:49.494900+02:00,2023-11-04 04:44:49.494900+02:00,2023-11-04 04:54:49.494900+02:00,No batcher resource 1_4
200,Sequence C,2023-11-04 04:44:49.494900+02:00,2023-11-04 04:44:49.494900+02:00,2023-11-04 04:54:49.494900+02:00,No batcher resource 1_0
203,Sequence A,2023-11-04 04:54:49.494900+02:00,2023-11-04 04:54:49.494900+02:00,2023-11-04 05:04:49.494900+02:00,No batcher resource 1_1
202,Sequence B,2023-11-04 04:54:49.494900+02:00,2023-11-04 04:54:49.494900+02:00,2023-11-04 05:04:49.494900+02:00,No batcher resource 1_2
201,Sequence C,2023-11-04 04:54:49.494900+02:00,2023-11-04 04:54:49.494900+02:00,2023-11-04 05:04:49.494900+02:00,No batcher resource 1_3
204,Sequence A,2023-11-04 05:04:49.494900+02:00,2023-11-04 05:04:49.494900+02:00,2023-11-04 05:14:49.494900+02:00,No batcher resource 1_4
203,Sequence B,2023-11-04 05:04:49.494900+02:00,2023-11-04 05:04:49.494900+02:00,2023-11-04 05:14:49.494900+02:00,No batcher resource 1_0
202,Sequence C,2023-11-04 05:04:49.494900+02:00,2023-11-04 05:04:49.494900+02:00,2023-11-04 05:14:49.494900+02:00,No batcher resource 1_1
205,Sequence A,2023-11-04 05:14:49.494900+02:00,2023-11-04 05:14:49.494900+02:00,2023-11-04 05:24:49.494900+02:00,No batcher resource 1_2
204,Sequence B,2023-11-04 05:14:49.494900+02:00,2023-11-04 05:14:49.494900+02:00,2023-11-04 05:24:49.494900+02:00,No batcher resource 1_3
203,Sequence C,2023-11-04 05:14:49.494900+02:00,2023-11-04 05:14:49.494900+02:00,2023-11-04 05:24:49.494900+02:00,No batcher resource 1_4
206,Sequence A,2023-11-04 05:24:49.494900+02:00,2023-11-04 05:24:49.494900+02:00,2023-11-04 05:34:49.494900+02:00,No batcher resource 1_0
205,Sequence B,2023-11-04 05:24:49.494900+02:00,2023-11-04 05:24:49.494900+02:00,2023-11-04 05:34:49.494900+02:00,No batcher resource 1_1
204,Sequence C,2023-11-04 05:24:49.494900+02:00,2023-11-04 05:24:49.494900+02:00,2023-11-04 05:34:49.494900+02:00,No batcher resource 1_2
207,Sequence A,2023-11-04 05:34:49.494900+02:00,2023-11-04 05:34:49.494900+02:00,2023-11-04 05:44:49.494900+02:00,No batcher resource 1_3
206,Sequence B,2023-11-04 05:34:49.494900+02:00,2023-11-04 05:34:49.494900+02:00,2023-11-04 05:44:49.494900+02:00,No batcher resource 1_4
205,Sequence C,2023-11-04 05:34:49.494900+02:00,2023-11-04 05:34:49.494900+02:00,2023-11-04 05:44:49.494900+02:00,No batcher resource 1_0
208,Sequence A,2023-11-04 05:44:49.494900+02:00,2023-11-04 05:44:49.494900+02:00,2023-11-04 05:54:49.494900+02:00,No batcher resource 1_1
207,Sequence B,2023-11-04 05:44:49.494900+02:00,2023-11-04 05:44:49.494900+02:00,2023-11-04 05:54:49.494900+02:00,No batcher resource 1_2
206,Sequence C,2023-11-04 05:44:49.494900+02:00,2023-11-04 05:44:49.494900+02:00,2023-11-04 05:54:49.494900+02:00,No batcher resource 1_3
209,Sequence A,2023-11-04 05:54:49.494900+02:00,2023-11-04 05:54:49.494900+02:00,2023-11-04 06:04:49.494900+02:00,No batcher resource 1_4
208,Sequence B,2023-11-04 05:54:49.494900+02:00,2023-11-04 05:54:49.494900+02:00,2023-11-04 06:04:49.494900+02:00,No batcher resource 1_0
207,Sequence C,2023-11-04 05:54:49.494900+02:00,2023-11-04 05:54:49.494900+02:00,2023-11-04 06:04:49.494900+02:00,No batcher resource 1_1
210,Sequence A,2023-11-04 06:04:49.494900+02:00,2023-11-04 06:04:49.494900+02:00,2023-11-04 06:14:49.494900+02:00,No batcher resource 1_2
209,Sequence B,2023-11-04 06:04:49.494900+02:00,2023-11-04 06:04:49.494900+02:00,2023-11-04 06:14:49.494900+02:00,No batcher resource 1_3
208,Sequence C,2023-11-04 06:04:49.494900+02:00,2023-11-04 06:04:49.494900+02:00,2023-11-04 06:14:49.494900+02:00,No batcher resource 1_4
211,Sequence A,2023-11-04 06:14:49.494900+02:00,2023-11-04 06:14:49.494900+02:00,2023-11-04 06:24:49.494900+02:00,No batcher resource 1_0
210,Sequence B,2023-11-04 06:14:49.494900+02:00,2023-11-04 06:14:49.494900+02:00,2023-11-04 06:24:49.494900+02:00,No batcher resource 1_1
209,Sequence C,2023-11-04 06:14:49.494900+02:00,2023-11-04 06:14:49.494900+02:00,2023-11-04 06:24:49.494900+02:00,No batcher resource 1_2
212,Sequence A,2023-11-04 06:24:49.494900+02:00,2023-11-04 06:24:49.494900+02:00,2023-11-04 06:34:49.494900+02:00,No batcher resource 1_3
211,Sequence B,2023-11-04 06:24:49.494900+02:00,2023-11-04 06:24:49.494900+02:00,2023-11-04 06:34:49.494900+02:00,No batcher resource 1_4
210,Sequence C,2023-11-04 06:24:49.494900+02:00,2023-11-04 06:24:49.494900+02:00,2023-11-04 06:34:49.494900+02:00,No batcher resource 1_0
213,Sequence A,2023-11-04 06:34:49.494900+02:00,2023-11-04 06:34:49.494900+02:00,2023-11-04 06:44:49.494900+02:00,No batcher resource 1_1
212,Sequence B,2023-11-04 06:34:49.494900+02:00,2023-11-04 06:34:49.494900+02:00,2023-11-04 06:44:49.494900+02:00,No batcher resource 1_2
211,Sequence C,2023-11-04 06:34:49.494900+02:00,2023-11-04 06:34:49.494900+02:00,2023-11-04 06:44:49.494900+02:00,No batcher resource 1_3
214,Sequence A,2023-11-04 06:44:49.494900+02:00,2023-11-04 06:44:49.494900+02:00,2023-11-04 06:54:49.494900+02:00,No batcher resource 1_4
213,Sequence B,2023-11-04 06:44:49.494900+02:00,2023-11-04 06:44:49.494900+02:00,2023-11-04 06:54:49.494900+02:00,No batcher resource 1_0
212,Sequence C,2023-11-04 06:44:49.494900+02:00,2023-11-04 06:44:49.494900+02:00,2023-11-04 06:54:49.494900+02:00,No batcher resource 1_1
215,Sequence A,2023-11-04 06:54:49.494900+02:00,2023-11-04 06:54:49.494900+02:00,2023-11-04 07:04:49.494900+02:00,No batcher resource 1_2
214,Sequence B,2023-11-04 06:54:49.494900+02:00,2023-11-04 06:54:49.494900+02:00,2023-11-04 07:04:49.494900+02:00,No batcher resource 1_3
213,Sequence C,2023-11-04 06:54:49.494900+02:00,2023-11-04 06:54:49.494900+02:00,2023-11-04 07:04:49.494900+02:00,No batcher resource 1_4
216,Sequence A,2023-11-04 07:04:49.494900+02:00,2023-11-04 07:04:49.494900+02:00,2023-11-04 07:14:49.494900+02:00,No batcher resource 1_0
215,Sequence B,2023-11-04 07:04:49.494900+02:00,2023-11-04 07:04:49.494900+02:00,2023-11-04 07:14:49.494900+02:00,No batcher resource 1_1
214,Sequence C,2023-11-04 07:04:49.494900+02:00,2023-11-04 07:04:49.494900+02:00,2023-11-04 07:14:49.494900+02:00,No batcher resource 1_2
217,Sequence A,2023-11-04 07:14:49.494900+02:00,2023-11-04 07:14:49.494900+02:00,2023-11-04 07:24:49.494900+02:00,No batcher resource 1_3
216,Sequence B,2023-11-04 07:14:49.494900+02:00,2023-11-04 07:14:49.494900+02:00,2023-11-04 07:24:49.494900+02:00,No batcher resource 1_4
215,Sequence C,2023-11-04 07:14:49.494900+02:00,2023-11-04 07:14:49.494900+02:00,2023-11-04 07:24:49.494900+02:00,No batcher resource 1_0
218,Sequence A,2023-11-04 07:24:49.494900+02:00,2023-11-04 07:24:49.494900+02:00,2023-11-04 07:34:49.494900+02:00,No batcher resource 1_1
217,Sequence B,2023-11-04 07:24:49.494900+02:00,2023-11-04 07:24:49.494900+02:00,2023-11-04 07:34:49.494900+02:00,No batcher resource 1_2
216,Sequence C,2023-11-04 07:24:49.494900+02:00,2023-11-04 07:24:49.494900+02:00,2023-11-04 07:34:49.494900+02:00,No batcher resource 1_3
219,Sequence A,2023-11-04 07:34:49.494900+02:00,2023-11-04 07:34:49.494900+02:00,2023-11-04 07:44:49.494900+02:00,No batcher resource 1_4
218,Sequence B,2023-11-04 07:34:49.494900+02:00,2023-11-04 07:34:49.494900+02:00,2023-11-04 07:44:49.494900+02:00,No batcher resource 1_0
217,Sequence C,2023-11-04 07:34:49.494900+02:00,2023-11-04 07:34:49.494900+02:00,2023-11-04 07:44:49.494900+02:00,No batcher resource 1_1
220,Sequence A,2023-11-04 07:44:49.494900+02:00,2023-11-04 07:44:49.494900+02:00,2023-11-04 07:54:49.494900+02:00,No batcher resource 1_2
219,Sequence B,2023-11-04 07:44:49.494900+02:00,2023-11-04 07:44:49.494900+02:00,2023-11-04 07:54:49.494900+02:00,No batcher resource 1_3
218,Sequence C,2023-11-04 07:44:49.494900+02:00,2023-11-04 07:44:49.494900+02:00,2023-11-04 07:54:49.494900+02:00,No batcher resource 1_4
221,Sequence A,2023-11-04 07:54:49.494900+02:00,2023-11-04 07:54:49.494900+02:00,2023-11-04 08:04:49.494900+02:00,No batcher resource 1_0
220,Sequence B,2023-11-04 07:54:49.494900+02:00,2023-11-04 07:54:49.494900+02:00,2023-11-04 08:04:49.494900+02:00,No batcher resource 1_1
219,Sequence C,2023-11-04 07:54:49.494900+02:00,2023-11-04 07:54:49.494900+02:00,2023-11-04 08:04:49.494900+02:00,No batcher resource 1_2
222,Sequence A,2023-11-04 08:04:49.494900+02:00,2023-11-04 08:04:49.494900+02:00,2023-11-04 08:14:49.494900+02:00,No batcher resource 1_3
221,Sequence B,2023-11-04 08:04:49.494900+02:00,2023-11-04 08:04:49.494900+02:00,2023-11-04 08:14:49.494900+02:00,No batcher resource 1_4
220,Sequence C,2023-11-04 08:04:49.494900+02:00,2023-11-04 08:04:49.494900+02:00,2023-11-04 08:14:49.494900+02:00,No batcher resource 1_0
223,Sequence A,2023-11-04 08:14:49.494900+02:00,2023-11-04 08:14:49.494900+02:00,2023-11-04 08:24:49.494900+02:00,No batcher resource 1_1
222,Sequence B,2023-11-04 08:14:49.494900+02:00,2023-11-04 08:14:49.494900+02:00,2023-11-04 08:24:49.494900+02:00,No batcher resource 1_2
221,Sequence C,2023-11-04 08:14:49.494900+02:00,2023-11-04 08:14:49.494900+02:00,2023-11-04 08:24:49.494900+02:00,No batcher resource 1_3
